DateTime,Nitrate,Ammonium,Sulfate,Organics,Chloride
13/11/2024 15:40,0.02422522,0.18816692,0.19181395,0.15704079,0.16115367
13/11/2024 15:50,-0.010526417,0.10637567,0.18216766,0.11460822,0.15667798
13/11/2024 16:00,0.022915991,-0.008567181,0.17877328,0.078648865,0.16626808
13/11/2024 16:10,-0.008481541,0.064910315,0.17638344,0.074795261,0.085945822
13/11/2024 16:20,0.008620385,0.17768507,0.17720173,0.089418843,0.12404352
13/11/2024 16:30,0.002402063,0.031825878,0.17245129,0.12067815,0.1133484
13/11/2024 16:40,0.045841433,-0.012945606,0.1864783,0.096437439,0.095532142
13/11/2024 16:50,0.029118268,0.038375549,0.18257216,0.28177527,0.12390675
13/11/2024 17:00,0.025179142,-0.040473085,0.17737342,0.10086837,0.1496311
13/11/2024 17:10,0.030104363,-0.16907689,0.19539356,0.16235828,0.11932622
13/11/2024 17:20,0.030337373,0.11788955,0.19049874,0.054266043,0.092380062
13/11/2024 17:30,0.021927753,-0.084235907,0.20394911,0.16533169,0.10714934
13/11/2024 17:40,0.046070527,0.055433962,0.19518478,-0.039709389,0.097446203
13/11/2024 17:50,-0.014473276,0.012448667,0.20381764,-0.006873993,0.10696091
13/11/2024 18:00,-0.001206843,-0.065244064,0.19748852,0.13569756,0.1256256
13/11/2024 18:10,0.004880552,0.1036124,0.20531471,0.09377943,0.1198384
13/11/2024 18:20,0.016362123,0.073678985,0.19300228,0.081754409,0.11394306
13/11/2024 18:30,0.010578466,0.033555195,0.19565605,0.20258592,0.0943553
13/11/2024 18:40,0.001994177,-0.004466003,0.18609443,0.012694633,0.13130023
13/11/2024 18:50,0.042227238,0.026619235,0.17919244,0.034187935,0.14621802
13/11/2024 19:00,0.000608345,0.1044405,0.17542128,0.05184127,0.082558826
13/11/2024 19:10,0.016947115,-0.093933322,0.17085771,0.20812818,0.08913108
13/11/2024 19:20,-0.041992247,-0.051884335,0.17452015,-0.072677255,0.10177392
13/11/2024 19:30,0.055281673,0.038109366,0.16117543,0.11868564,0.10216764
13/11/2024 19:40,0.055277746,0.083296478,0.16123402,0.20169659,0.12099347
13/11/2024 19:50,-0.059222143,-0.00282082,0.15493499,0.02315825,0.078621343
13/11/2024 20:00,-0.016496072,0.038923487,0.15193717,0.16352178,0.12406867
13/11/2024 20:10,-0.009233533,-0.012678619,0.1549354,-0.017371265,0.10171632
13/11/2024 20:20,-0.013743464,0.074947312,0.15657575,0.13364394,0.11538737
13/11/2024 20:30,-0.004552144,0.090432279,0.17757417,0.016706694,0.11039143
13/11/2024 20:40,0.044914763,0.022315729,0.17827702,0.1853663,0.14863904
13/11/2024 20:50,-0.004311456,0.07216388,0.17252053,0.049926221,0.13108872
13/11/2024 21:00,-0.005631295,0.065529689,0.17602877,0.039489754,0.11271225
13/11/2024 21:10,0.027961968,-0.027621264,0.18645459,-0.02005918,0.11187556
13/11/2024 21:20,0.006962204,0.15791479,0.17399053,0.074856788,0.10145421
13/11/2024 21:40,0.015978973,-0.025208268,0.17707503,0.26026443,0.10230576
13/11/2024 21:50,0.000746089,-0.018754058,0.16159108,0.1035841,0.1014655
13/11/2024 22:00,0.063133791,0.044780761,0.17694086,0.215097,0.097905412
13/11/2024 22:10,-0.041853372,0.092124,0.1594746,-0.018190118,0.078532264
13/11/2024 22:20,0.006353449,0.10013069,0.15952294,0.15267611,0.10116386
13/11/2024 22:30,0.007090986,0.058958054,0.15266757,0.022177275,0.079738662
13/11/2024 22:40,0.034820411,0.10985329,0.16987836,0.14387996,0.13030657
13/11/2024 22:50,-0.001640683,0.14532989,0.16021059,0.19529887,0.12159242
13/11/2024 23:00,0.010024587,0.045154124,0.1607801,0.099285148,0.12573291
13/11/2024 23:10,0.008317088,0.063620165,0.17038542,0.18584256,0.14155911
13/11/2024 23:20,-0.02566555,-0.052812856,0.15282865,0.066475384,0.11324761
13/11/2024 23:30,0.04041893,-0.032589484,0.1535264,0.14742807,0.10004339
13/11/2024 23:40,-0.062792629,-0.10415196,0.15998295,0.081178099,0.073205896
13/11/2024 23:50,-0.006034465,-0.11945091,0.1392124,0.18019319,0.10734723
14/11/2024 0:00,0.031620029,-0.02015952,0.15572245,0.095700383,0.10647766
15/11/2024 0:10,0.03927657,0.098859675,0.16559625,0.29565799,0.10533342
15/11/2024 0:20,0.019564223,-0.10695107,0.1603073,0.18690425,0.083162345
15/11/2024 0:30,0.027975809,0.018270899,0.17286897,0.38760322,0.07538227
15/11/2024 0:40,0.047023594,-0.094588183,0.17669371,0.3848626,0.082456008
15/11/2024 0:50,0.005335177,0.098184563,0.16869083,0.1866394,0.072390623
15/11/2024 1:00,-0.03942357,0.15119714,0.18708123,0.27024835,0.080428511
15/11/2024 1:10,0.008707545,0.13522485,0.18468064,0.099385269,0.0859266
15/11/2024 1:20,0.025193524,0.20180146,0.17439395,0.21508877,0.092924282
15/11/2024 1:30,0.034964714,0.094610974,0.20568472,0.24441612,0.10837705
15/11/2024 1:40,0.033106253,0.06643258,0.19738598,0.17425893,0.062241215
15/11/2024 1:50,-0.009428856,-0.077306479,0.19446163,0.34909916,0.10554472
15/11/2024 2:00,0.047708556,0.12456233,0.2049641,0.29971009,0.18453939
15/11/2024 2:10,-0.000499467,-0.038109992,0.17896281,0.24441034,0.10744543
15/11/2024 2:20,0.026501935,-0.032303821,0.19769576,0.29282832,0.15184729
15/11/2024 2:30,0.042586632,0.10925482,0.20084004,0.22890583,0.066744924
15/11/2024 2:40,0.030434228,0.059142493,0.20889732,0.16949491,0.093321592
15/11/2024 2:50,0.015057163,0.054108515,0.19966061,0.12835021,0.089304596
15/11/2024 3:00,0.018385323,0.011869541,0.19476652,0.26629788,0.108032
15/11/2024 3:10,0.075841784,0.13153596,0.22156519,0.35784546,0.040329292
15/11/2024 3:20,0.015822288,0.007298638,0.22641388,0.32268977,0.086113982
15/11/2024 3:30,-0.011969769,-0.003800597,0.22108851,0.29447588,0.083011456
15/11/2024 3:40,0.029727325,0.097993799,0.23424058,0.23441333,0.074180223
15/11/2024 3:50,0.043461315,0.14086646,0.22539318,0.32008818,0.088150375
15/11/2024 4:00,0.023538895,0.070445165,0.21551061,0.29007128,0.059665546
15/11/2024 4:10,0.032723524,0.19065386,0.2351637,0.26558539,0.058431305
15/11/2024 4:20,0.033761617,0.085336767,0.21708421,0.32013696,0.051484242
15/11/2024 4:30,0.026664156,-0.016975498,0.21382211,0.21190877,0.054666344
15/11/2024 4:40,-0.00886627,0.24837473,0.21003462,0.14291742,0.045576882
15/11/2024 4:50,-0.000975274,0.16935557,0.21286252,0.29429993,0.085744739
15/11/2024 5:00,0.087103829,-0.006375624,0.19831719,0.17752106,0.04552909
15/11/2024 5:10,0.06544771,0.069883585,0.19605702,0.21478802,0.075523436
15/11/2024 5:20,0.064986676,0.17955244,0.19608231,0.22773497,0.048010208
15/11/2024 5:30,0.037616935,0.006815982,0.18982422,0.30284432,0.054056089
15/11/2024 5:40,0.054918084,-0.001862268,0.16727711,0.25160733,0.080229349
15/11/2024 5:50,0.009118898,-0.051984958,0.16733086,0.2761265,0.057507403
15/11/2024 6:00,0.052944981,0.081192777,0.16751304,0.24185339,0.063585088
15/11/2024 6:10,0.057741854,0.096207917,0.16673352,0.29805866,0.062512167
15/11/2024 6:20,0.07267835,0.13160886,0.18115228,0.36855596,0.081990615
15/11/2024 6:30,0.035547528,0.13828598,0.17858614,0.30869231,0.072893724
15/11/2024 6:40,0.091809772,0.15233198,0.19719107,0.38340744,0.094024956
15/11/2024 6:50,0.033644874,0.18213224,0.20410907,0.17026472,0.050481737
15/11/2024 7:00,0.067781836,0.12004957,0.23223151,0.280285,0.005957521
15/11/2024 7:10,0.10899688,0.22650155,0.248299,0.24129373,0.058694839
15/11/2024 7:20,0.049723044,0.047813587,0.22423977,0.19145456,0.03974583
15/11/2024 7:30,0.031415723,0.11253334,0.22125548,0.13756916,0.067054249
15/11/2024 7:40,-0.001847596,-0.12931558,0.25982252,0.2626774,0.10294908
15/11/2024 7:50,-0.008930149,0.008373985,0.26049843,0.17190683,0.13412713
15/11/2024 8:00,0.051193908,0.096393041,0.24677578,0.28153563,0.13817644
15/11/2024 8:10,0.021431552,0.18979658,0.27150443,0.26395458,0.11490116
15/11/2024 8:20,0.018650802,0.031085949,0.24912694,0.20957379,0.11096165
15/11/2024 8:30,0.004792496,0.13780078,0.27593565,0.15831232,0.12270718
15/11/2024 8:40,0.040252127,0.21004008,0.27399001,0.21439497,0.15835994
15/11/2024 8:50,0.052903417,0.14731927,0.25597164,0.23045227,0.099512562
15/11/2024 9:00,0.038918316,0.11064446,0.31560528,0.55445498,0.098216854
15/11/2024 9:10,0.023777455,0.2049872,0.31817019,0.32647213,0.097857408
15/11/2024 9:20,0.024734205,0.057197317,0.32175773,0.41406602,0.091109008
15/11/2024 9:30,0.039611757,0.070653811,0.30773598,0.46313909,0.10295881
15/11/2024 9:40,0.043183941,0.1907292,0.30795473,0.34787869,0.13032688
15/11/2024 9:50,0.055864733,0.16315775,0.30770433,0.39813739,0.10040618
15/11/2024 10:00,0.006402507,0.043967698,0.32480866,0.25218582,0.12213612
15/11/2024 10:10,0.027646665,-0.063980408,0.32705641,0.35776377,0.11890176
15/11/2024 10:20,0.04206907,0.099316314,0.32483003,0.20582978,0.095115751
15/11/2024 10:30,0.022094255,0.092266038,0.31862554,0.40514174,0.080103867
15/11/2024 10:40,0.012073321,0.16019148,0.35085759,0.36630264,0.12976953
15/11/2024 10:50,0.002520135,0.036430608,0.34228969,0.38637289,0.079125598
15/11/2024 11:00,0.028242329,0.059761725,0.32663256,0.3351796,0.099701926
15/11/2024 11:10,0.029849311,0.12377352,0.32783857,0.4133006,0.16681871
15/11/2024 11:20,0.039859805,0.17453025,0.3407883,0.24446331,0.1183838
15/11/2024 11:30,0.058045939,0.072106756,0.37125182,0.33146822,0.11217862
15/11/2024 11:40,0.068787724,0.00277707,0.34106803,0.46114203,0.090439193
15/11/2024 11:50,0.076330788,0.10638329,0.31009629,0.37723556,0.13287754
15/11/2024 12:00,0.036294278,-0.004562554,0.31911215,0.36413378,0.11380114
15/11/2024 12:10,0.019844692,0.21493423,0.31904203,0.22777556,0.10746159
15/11/2024 12:20,0.038004994,0.15649775,0.32471204,0.35910228,0.098013036
15/11/2024 12:30,0.056961808,0.000576894,0.3246803,0.28505504,0.087174222
15/11/2024 12:40,0.030675204,0.30003002,0.34768012,0.42995739,0.12978166
15/11/2024 12:50,0.059546079,0.056685604,0.31410694,0.38501441,0.072186232
15/11/2024 13:00,-0.005322714,0.17079364,0.34824404,0.46020365,0.082107507
15/11/2024 13:10,0.069467075,0.1066756,0.36995789,0.44681662,0.12040821
15/11/2024 13:20,0.087662488,0.12240261,0.41781574,0.4332791,0.070366189
15/11/2024 13:30,0.075504892,0.15368788,0.43344456,0.43529156,0.046336539
15/11/2024 13:40,0.041372236,0.046819478,0.43477061,0.55823654,0.065406933
15/11/2024 13:50,0.084969275,0.18590203,0.50096822,0.66726655,0.050301652
15/11/2024 14:00,0.039178822,0.053072378,0.50863373,0.47432995,0.062568843
15/11/2024 14:10,0.038062233,0.12132535,0.60379022,0.58689427,0.036355112
15/11/2024 14:20,0.089506283,0.19712554,1.0123607,0.82982957,0.057262387
15/11/2024 14:30,0.073691487,0.032689173,1.0362226,0.7036674,0.055460922
15/11/2024 14:40,0.11466739,0.23529488,1.164854,0.85122693,0.060393028
15/11/2024 14:50,0.053038593,0.24457864,1.1847289,0.8006494,0.066314146
15/11/2024 15:00,0.054860797,0.22348908,1.2322302,0.69354934,0.037515305
15/11/2024 15:10,0.097643942,0.26683128,1.4847735,0.77729023,0.069924518
15/11/2024 15:20,0.15763201,0.32098681,1.4457173,0.87419862,0.032663569
15/11/2024 15:30,0.046695087,0.37599406,1.1432883,0.69017637,0.03833098
15/11/2024 15:40,0.037380286,0.099811301,1.5425733,0.87866342,0.061856613
15/11/2024 15:50,0.079963103,0.48288745,1.8146275,0.80085856,0.048215345
15/11/2024 16:00,0.084207565,0.34185451,2.1316845,0.9422459,0.070541888
15/11/2024 16:10,0.055219211,0.38910627,1.5055814,0.68511611,0.035540823
15/11/2024 16:20,0.05279287,0.27880555,1.7793884,0.87860209,0.094455592
15/11/2024 16:30,0.064986147,0.49164397,1.5182424,0.87360293,0.039995637
15/11/2024 16:40,0.072276562,0.23546928,1.3834414,0.84357864,0.090554543
15/11/2024 16:50,0.060733344,0.46990579,1.3293015,0.86635107,0.081896648
15/11/2024 17:00,0.10318293,0.25776762,1.0124227,0.78238106,0.076379687
15/11/2024 17:10,0.031869199,0.44036022,0.72571802,0.42562562,0.064734079
15/11/2024 17:20,0.028454084,0.26098108,0.55995214,0.46246481,0.055214714
15/11/2024 17:30,0.036737528,0.16721804,0.51983541,0.36145261,0.06177057
15/11/2024 17:40,0.063746735,0.15743667,0.44103166,0.36138582,0.05294539
15/11/2024 17:50,0.010011683,0.25004241,0.70028114,0.63814712,0.087671734
15/11/2024 18:00,-0.019380944,0.21200219,0.66008246,0.38441515,0.07888931
15/11/2024 18:10,0.024637427,0.20520952,0.61172926,0.37503204,0.070861116
15/11/2024 18:20,0.058039103,0.24532141,0.64505786,0.5713895,0.06879551
15/11/2024 18:30,0.024313657,0.38784757,0.73970574,0.63310349,0.047845412
15/11/2024 18:40,0.016095852,0.17690001,0.57745367,0.53760958,0.049423873
15/11/2024 18:50,0.054530129,0.21645319,0.63555783,0.56054908,0.076822907
15/11/2024 19:00,0.079894327,0.096507169,0.70635891,0.68262893,0.1057786
15/11/2024 19:10,0.017365016,0.20141581,0.56459582,0.52945697,0.099092327
15/11/2024 19:20,0.028801866,0.047790866,0.54469275,0.40163893,0.063910395
15/11/2024 19:30,0.069012098,0.17533864,0.61428028,0.54305637,0.099901833
15/11/2024 19:40,-0.029486157,0.069852896,0.52578706,0.51362574,0.093386956
15/11/2024 19:50,0.036237653,0.24871509,0.48606834,0.5243569,0.066056207
15/11/2024 20:00,0.068942264,0.34981447,0.5517019,0.69902122,0.11376185
15/11/2024 20:10,0.012630356,0.1827649,0.55421567,0.53573877,0.072475187
15/11/2024 20:20,0.053454623,0.053706225,0.39680091,0.45492423,0.058450013
15/11/2024 20:30,0.015397113,0.17353489,0.46656516,0.58409309,0.093657248
15/11/2024 20:40,0.05671072,0.2459352,0.47892416,0.6690644,0.048458807
15/11/2024 20:50,0.04545977,0.1896414,0.5148598,0.4199068,0.10129005
15/11/2024 21:00,0.05185524,0.15510821,0.57022774,0.61651921,0.098643877
15/11/2024 21:10,0.09463603,0.26904202,0.69786894,0.78215796,0.12000068
15/11/2024 21:20,0.038012739,0.26711115,0.65588742,1.0211328,0.086591788
15/11/2024 21:30,0.11212332,0.26829553,0.66122931,1.0987684,0.067771465
15/11/2024 21:40,0.057180669,0.1499425,0.69822103,1.0596164,0.089133717
15/11/2024 21:50,0.0337056,0.1761231,0.50382406,0.81370217,0.076370761
15/11/2024 22:00,0.056341115,0.14778459,0.57062632,0.78922719,0.099156447
15/11/2024 22:10,0.052749287,0.16121392,0.48832524,0.78466922,0.12814875
15/11/2024 22:20,0.053974863,0.32808143,0.55971044,0.88326031,0.11043615
15/11/2024 22:30,0.091176458,0.26287904,0.52975339,0.79195678,0.10544005
15/11/2024 22:40,0.097431704,0.13581422,0.62887621,0.91420436,0.12540649
15/11/2024 22:50,0.076463841,0.13043118,0.61020702,1.0344847,0.17106526
15/11/2024 23:00,0.11550131,0.29852009,0.68217432,1.01095,0.13631971
15/11/2024 23:10,0.086380057,0.15623961,0.61670661,1.1040806,0.11565124
15/11/2024 23:20,0.025891094,0.33075508,0.62222594,1.0258402,0.12421082
15/11/2024 23:30,0.11726352,0.27160868,0.61860991,0.86933839,0.18039252
15/11/2024 23:40,0.15428945,0.12335437,0.60939741,1.0127835,0.16174857
15/11/2024 23:50,0.15173982,0.24360193,0.58821565,1.059218,0.18923636
16/11/2024 0:10,0.092503369,0.20224454,0.61376494,0.99779695,0.16156286
16/11/2024 0:20,0.12399048,0.13874613,0.6375761,1.2102923,0.15199131
16/11/2024 0:30,0.1482705,0.15474688,0.65896815,1.2242181,0.1521807
16/11/2024 0:40,0.12389742,0.28253353,0.68749273,1.2705353,0.19061148
16/11/2024 0:50,0.1336416,0.25851011,0.67578447,1.3123103,0.17879042
16/11/2024 1:00,0.12278,0.12053083,0.70930111,1.2703211,0.15809667
16/11/2024 1:10,0.10722139,0.24292082,0.70308816,1.3444904,0.10208485
16/11/2024 1:20,0.09939529,0.22605887,0.71701443,1.228785,0.098389998
16/11/2024 1:30,0.10116281,0.26859283,0.7210663,1.4890083,0.1233625
16/11/2024 1:40,0.11176281,0.32626906,0.77901953,1.369122,0.15255991
16/11/2024 1:50,0.14610918,0.32722983,0.83544004,1.4474291,0.16837586
16/11/2024 2:00,0.18530411,0.47683272,0.93081295,1.4117627,0.17792673
16/11/2024 2:10,0.24789959,0.27353719,0.97799879,1.6187803,0.14166671
16/11/2024 2:20,0.30166295,0.23388925,1.0523713,1.8359393,0.14439812
16/11/2024 2:30,0.18173176,0.25219715,0.96951675,1.5862708,0.12052385
16/11/2024 2:40,0.24702933,0.38958803,0.96180791,1.5076997,0.17396589
16/11/2024 2:50,0.23872389,0.14196636,1.0462209,1.6004839,0.099275514
16/11/2024 3:00,0.12254444,0.35269603,1.0201108,1.5101932,0.17077161
16/11/2024 3:10,0.14549106,0.29157835,1.0740013,1.5208526,0.19874424
16/11/2024 3:20,0.12134811,0.29340383,1.0660979,1.5592921,0.17974073
16/11/2024 3:30,0.17232618,0.29279056,1.017391,1.3448813,0.14033361
16/11/2024 3:40,0.1443809,0.23879215,1.0428627,1.5148112,0.14507665
16/11/2024 3:50,0.10671961,0.41956934,0.97947353,1.2053658,0.10395439
16/11/2024 4:00,0.23394568,0.37294847,0.98136628,1.4592711,0.099388473
16/11/2024 4:10,0.081380524,0.34753579,0.97576809,1.5440183,0.10616838
16/11/2024 4:20,0.18404004,0.37143716,1.0553472,1.8507406,0.090962037
16/11/2024 4:30,0.19645655,0.31050009,1.178592,1.9173554,0.087382987
16/11/2024 4:40,0.17027463,0.34591851,1.2452972,2.2351758,0.11897462
16/11/2024 4:50,0.16301404,0.43936729,1.2530718,2.1257708,0.068386815
16/11/2024 5:00,0.1590354,0.45015919,1.2559782,2.0836515,0.08552748
16/11/2024 5:10,0.18954928,0.37857208,1.2507418,2.2200236,0.098410226
16/11/2024 5:20,0.17387675,0.37233898,1.2853576,2.085243,0.088521838
16/11/2024 5:30,0.10751716,0.5291872,1.2520375,2.0937603,0.093431838
16/11/2024 5:40,0.13627979,0.30654326,1.1473743,1.9588056,0.064262509
16/11/2024 5:50,0.058624707,0.32611293,1.1976951,1.8611267,0.071673758
16/11/2024 6:00,0.091448277,0.34092075,1.1378002,1.752182,0.047605537
16/11/2024 6:10,0.13763823,0.37003815,1.1666343,1.8365601,0.045303505
16/11/2024 6:20,0.14011535,0.38329363,1.0078067,1.7749741,0.013821463
16/11/2024 6:30,0.056110442,0.2480586,1.0053505,1.6257883,0.052267849
16/11/2024 6:40,0.047482889,0.29681835,0.98046589,1.3302256,0.035318345
16/11/2024 6:50,0.097675622,0.29339775,0.93524534,1.5767864,0.031741817
16/11/2024 7:00,0.10991795,0.24253663,0.92598057,1.6107992,0.040062543
16/11/2024 7:10,0.087985203,0.29753628,0.88893288,1.5866005,0.031171218
16/11/2024 7:20,0.070931636,0.3166635,0.83936036,1.7427958,-0.000779612
16/11/2024 7:30,0.051667608,0.3298488,0.92128414,1.8260901,0.036248893
16/11/2024 7:40,0.071014687,0.26901871,0.91813236,1.9840709,0.059359368
16/11/2024 7:50,0.083566226,0.33508134,0.91592979,2.2765744,0.058250342
16/11/2024 8:00,0.079336025,0.3444643,0.91162968,2.0015371,0.02712623
16/11/2024 8:10,0.10161795,0.25478601,0.91077119,2.0202441,0.048287403
16/11/2024 8:20,0.054455873,0.49940577,0.97757882,2.1028786,0.034768473
16/11/2024 8:30,0.049203303,0.30948216,1.0531056,2.4223192,0.043756492
16/11/2024 8:50,0.10050655,0.17302781,0.88894022,1.9091749,0.045255508
16/11/2024 9:00,0.079156049,0.30797541,0.82388729,1.8713834,0.03096932
16/11/2024 9:10,0.1640628,0.27794358,0.73964131,1.860045,0.046152066
16/11/2024 9:20,0.11644008,0.39504498,0.72586423,1.6384097,0.056116302
16/11/2024 9:30,0.10686304,0.28493455,0.7709803,1.4103073,0.046965934
16/11/2024 9:40,0.18605347,0.29774603,0.75879663,1.3844376,0.041045353
16/11/2024 9:50,0.13155071,0.26890552,0.77709204,1.3370143,0.065542914
16/11/2024 10:00,0.11415479,0.40910336,0.75339133,1.5613683,0.090736836
16/11/2024 10:10,0.16496433,0.2895253,0.635993,1.6326036,0.12843995
16/11/2024 10:20,0.19245979,0.28355554,0.63708574,1.7682874,0.17358509
16/11/2024 10:30,0.17236993,0.26257354,0.55710411,1.405319,0.11799736
16/11/2024 10:40,0.15100996,0.19210821,0.56498176,1.5164151,0.15453973
16/11/2024 10:50,0.21506727,0.20035587,0.58950919,1.8814856,0.16351126
16/11/2024 11:00,0.29752418,0.29573143,0.6624192,2.1313777,0.12682286
16/11/2024 11:10,0.24346413,0.20662495,0.48148391,1.7546834,0.071149938
16/11/2024 11:20,0.1704229,0.14591758,0.5276705,1.8830038,0.11140537
16/11/2024 11:30,0.28632519,0.31498483,0.72738367,2.4162006,0.14360847
16/11/2024 11:40,0.31228593,0.12031133,0.76962787,2.3917396,0.16063318
16/11/2024 11:50,0.35636547,0.25523254,0.7682668,2.4968119,0.20056657
16/11/2024 12:00,0.31326899,0.28963596,0.78851128,2.3943069,0.15915091
16/11/2024 12:10,0.28739128,0.21372335,0.82689315,2.6813111,0.18981366
16/11/2024 12:20,0.22580905,0.24835114,0.8454814,2.2380788,0.21842942
16/11/2024 12:30,0.34124365,0.19095543,0.8532176,2.3075609,0.2813848
16/11/2024 12:40,0.26470032,0.24820547,0.8228966,2.2448487,0.28490692
16/11/2024 12:50,0.25315458,0.1558598,0.7838518,2.2132549,0.23583879
16/11/2024 13:00,0.23774046,0.17512318,0.76506382,2.0902209,0.30326825
16/11/2024 13:10,0.22771125,0.33110467,0.75360864,1.9975673,0.30929798
16/11/2024 13:20,0.24592006,0.28364861,0.7523796,1.8566571,0.30801374
16/11/2024 13:30,0.21413995,0.37903044,0.73868334,1.8374559,0.33242366
16/11/2024 13:40,0.15324824,0.11453474,0.74777395,1.8056093,0.32021642
16/11/2024 13:50,0.18787035,0.28238371,0.7712633,1.5900041,0.35588387
16/11/2024 14:00,0.26647329,0.37840599,0.80220801,1.6463575,0.3774744
16/11/2024 14:10,0.1951282,0.28775498,0.80965823,1.6153181,0.42328867
16/11/2024 14:20,0.16066439,0.31893262,0.76648927,1.555639,0.37388971
16/11/2024 14:30,0.14470683,0.18342155,0.77812326,1.4845704,0.37537795
16/11/2024 14:40,0.15017383,0.30099499,0.73205382,1.392377,0.40898266
16/11/2024 14:50,0.18056972,0.33882231,0.74822694,1.3403339,0.39492261
16/11/2024 15:00,0.13927512,0.21564527,0.75382286,1.4780992,0.34864765
16/11/2024 15:10,0.14976008,0.2546747,0.76778632,1.2713183,0.44512957
16/11/2024 15:20,0.067320995,0.2568045,0.76052219,1.2518644,0.35247737
16/11/2024 15:30,0.13635683,0.29720944,0.77214253,1.412886,0.41960931
16/11/2024 15:40,0.1617602,0.30081075,0.75509751,1.4681767,0.47353768
16/11/2024 15:50,0.1101501,0.19961895,0.79414374,1.5058357,0.44529751
16/11/2024 16:00,0.14340663,0.19136465,0.80150503,1.4727641,0.48631203
16/11/2024 16:10,0.16408469,0.29877344,0.8819868,1.7149878,0.48173419
16/11/2024 16:20,0.17063485,0.45615086,0.88931417,1.7213285,0.40492582
16/11/2024 16:30,0.076084033,0.23505376,0.8267405,1.3535725,0.41437975
16/11/2024 16:40,0.14174934,0.42614758,0.84850419,1.5572132,0.50809044
16/11/2024 16:50,0.16575816,0.34952319,0.84132397,1.6341344,0.49720868
16/11/2024 17:00,0.17903481,0.15235923,0.87826103,1.5810509,0.45601854
16/11/2024 17:10,0.13424033,0.32630736,0.87481987,1.6963993,0.37667131
16/11/2024 17:20,0.17170495,0.20671065,0.88374728,1.6338813,0.44871762
16/11/2024 17:30,0.15083292,0.39337817,0.8951419,1.7308555,0.44766834
16/11/2024 17:40,0.14003439,0.36728245,0.93025893,1.7518926,0.41566396
16/11/2024 17:50,0.13088447,0.31883138,0.9064911,1.6776298,0.41938415
16/11/2024 18:00,0.18366778,0.44729888,0.95441127,1.7928672,0.44224703
16/11/2024 18:10,0.20051371,0.31601295,0.92487878,1.9873639,0.41387177
16/11/2024 18:20,0.18453874,0.27651337,0.93864942,1.7915246,0.37041929
16/11/2024 18:30,0.1771079,0.31915221,0.92866355,1.9877446,0.42466184
16/11/2024 18:40,0.18753158,0.5089857,0.97222865,1.9048942,0.45591974
16/11/2024 18:50,0.20821488,0.27578554,0.96564472,1.9020909,0.43379763
16/11/2024 19:00,0.18959792,0.45504174,0.97382367,1.9294715,0.44510099
16/11/2024 19:10,0.20257066,0.32192039,0.98821169,1.8011659,0.37793002
16/11/2024 19:20,0.18040857,0.35149997,0.95623225,1.9398279,0.42337441
16/11/2024 19:30,0.16964781,0.22172968,0.98267537,2.0611115,0.42014483
16/11/2024 19:40,0.21949312,0.23954256,0.97792351,1.9442691,0.40757069
16/11/2024 19:50,0.22415304,0.40669242,0.97411543,1.9181546,0.47635084
16/11/2024 20:00,0.1662042,0.22057243,0.98839915,2.0783339,0.47544369
16/11/2024 20:10,0.19445039,0.31062141,0.99814147,2.0336044,0.46798903
16/11/2024 20:20,0.20000048,0.23456395,0.98111105,2.06669,0.37031588
16/11/2024 20:30,0.15756755,0.26694268,1.0206554,2.1704452,0.41476423
16/11/2024 20:40,0.20622401,0.40571937,0.99553788,2.2271006,0.42382646
16/11/2024 20:50,0.16469567,0.31471276,1.0009166,2.0650868,0.46238109
16/11/2024 21:00,0.2372029,0.43773445,1.0383562,2.1083853,0.45939907
16/11/2024 21:10,0.20883909,0.35140374,1.0182384,2.1514773,0.47326201
16/11/2024 21:20,0.19078624,0.33150133,1.0686455,2.1294487,0.50525588
16/11/2024 21:30,0.22334628,0.33122525,1.0311548,2.1158316,0.49181777
16/11/2024 21:40,0.23599894,0.30020589,1.0461564,2.3533936,0.46125662
16/11/2024 21:50,0.27035943,0.4870958,1.003876,2.3074625,0.37867343
16/11/2024 22:00,0.23923865,0.43196848,0.96263987,2.1036878,0.22543934
16/11/2024 22:10,0.20866393,0.3239029,0.87326235,2.0064151,0.077799082
16/11/2024 22:20,0.2081469,0.38809118,0.7775771,1.6841409,0.080127195
16/11/2024 22:30,0.18887943,0.20157023,0.65759683,1.4996748,0.071163967
16/11/2024 22:40,0.12213841,0.28605443,0.60203397,1.4391476,0.11955101
16/11/2024 22:50,0.064336613,0.03146816,0.12008337,0.069367066,0.14233977
16/11/2024 23:00,0.003936018,0.14282918,0.038283188,0.24427214,0.068206951
16/11/2024 23:10,-0.008943447,0.096624352,0.033465706,0.056988265,0.083083108
16/11/2024 23:20,-0.00942126,-0.058477167,0.051038764,-0.044002607,0.12262366
16/11/2024 23:30,0.002753954,-0.09419392,0.07301487,0.19513807,0.077609196
16/11/2024 23:40,0.013421102,-0.040107951,0.14880288,0.080202051,0.067050777
16/11/2024 23:50,0.084786266,-0.02073976,0.1874294,0.2715967,0.063477635
17/11/2024 0:00,-0.017773753,0.047508795,0.1883049,0.24338694,0.089043781
17/11/2024 0:10,0.013161132,-0.14261435,0.18091983,0.079088435,0.082021423
17/11/2024 0:20,0.018551264,0.081661664,0.15690529,0.26147354,0.043051228
17/11/2024 0:30,0.036629908,0.037905179,0.13935679,0.20558375,0.087218158
