# comment: AGAGE GCMS-Medusa measurements. Output from GCWerks. See Miller et al. (2008), https://doi.org/10.1021/ac702084k; Arnold et al. (2012), https://doi.org/10.1021/ac300373e; or Prinn et al. (2018), https://doi.org/10.5194/essd-10-985-2018
# data_owner_email: paul.krummel@csiro.au
# data_owner: Paul Krummel
# station_long_name: Kennaook/Cape Grim, Tasmania, Australia
# inlet_base_elevation_masl: 94.000000
# inlet_latitude: -40.683333
# inlet_longitude: 144.689444
# inlet_comment: multiple inlets have been used at the station, all in close proximity to each other.
# instrument: agilent_5975
# instrument_date: 2012-08-01 00:00:00
# instrument_comment: upgraded MSD detector with generally improved precisions
# instrument_1: agilent_5973
# instrument_date_1: 2004-01-01 00:00:00
# instrument_comment_1: original MSD detector
# data_dir: /agage/capegrim-medusa
# species: hcfc-22
# calibration_scale: SIO-05
# units: ppt
# file_created: 2024-11-11 07:21:03
# flag: B for baseline, P for pollution event
# The time (DD MM YYYY hh min) indicates sample time
# mm/dd/yyyy hh:mm, year, month, day, hour, min, mole_fraction, repeability, flag
03/22/2007 19:25,2007,3,22,19,25,181.699,0.618,P
03/22/2007 21:25,2007,3,22,21,25,186.160,0.689,P
03/22/2007 23:26,2007,3,22,23,26,181.627,0.718,P
03/23/2007 01:26,2007,3,23,1,26,180.007,0.690,P
03/23/2007 03:26,2007,3,23,3,26,174.227,0.678,P
03/23/2007 05:26,2007,3,23,5,26,176.057,0.698,P
03/23/2007 07:26,2007,3,23,7,26,173.433,0.714,P
03/23/2007 09:26,2007,3,23,9,26,171.285,0.696,B
03/23/2007 11:26,2007,3,23,11,26,170.555,0.691,B
03/23/2007 13:26,2007,3,23,13,26,169.875,0.662,B
03/23/2007 15:26,2007,3,23,15,26,169.565,0.634,B
03/23/2007 17:26,2007,3,23,17,26,170.084,0.637,B
03/23/2007 19:26,2007,3,23,19,26,169.206,0.610,B
03/23/2007 21:26,2007,3,23,21,26,170.288,0.595,B
03/23/2007 23:26,2007,3,23,23,26,170.679,0.651,B
03/24/2007 01:26,2007,3,24,1,26,171.465,0.665,B
03/24/2007 03:26,2007,3,24,3,26,169.602,0.647,B
03/24/2007 05:26,2007,3,24,5,26,169.609,0.652,B
03/24/2007 07:26,2007,3,24,7,26,171.571,0.652,B
03/24/2007 09:26,2007,3,24,9,26,170.422,0.632,B
03/24/2007 11:26,2007,3,24,11,26,170.957,0.639,B
03/24/2007 13:26,2007,3,24,13,26,NaN,NaN,-
03/24/2007 15:26,2007,3,24,15,26,NaN,NaN,-
03/24/2007 17:26,2007,3,24,17,26,171.293,0.652,B
03/24/2007 19:26,2007,3,24,19,26,169.468,0.640,B
03/24/2007 23:26,2007,3,24,23,26,169.915,0.543,B
03/25/2007 01:26,2007,3,25,1,26,168.820,0.544,B
03/25/2007 03:26,2007,3,25,3,26,170.359,0.590,B
03/25/2007 05:26,2007,3,25,5,26,170.184,0.586,B
03/25/2007 07:26,2007,3,25,7,26,169.455,0.611,B
03/25/2007 09:26,2007,3,25,9,26,169.745,0.613,B
03/25/2007 19:26,2007,3,25,19,26,171.071,0.576,B
03/25/2007 21:26,2007,3,25,21,26,169.772,0.567,B
03/25/2007 23:26,2007,3,25,23,26,169.401,0.502,B
03/26/2007 01:26,2007,3,26,1,26,170.797,0.455,B
03/26/2007 03:26,2007,3,26,3,26,170.423,0.470,B
03/26/2007 05:26,2007,3,26,5,26,170.357,0.468,B
03/26/2007 07:26,2007,3,26,7,26,170.931,0.474,B
03/26/2007 09:26,2007,3,26,9,26,169.819,0.488,B
03/26/2007 11:26,2007,3,26,11,26,169.858,0.489,B
03/26/2007 13:26,2007,3,26,13,26,170.551,0.497,B
03/26/2007 15:26,2007,3,26,15,26,169.657,0.513,B
03/26/2007 17:26,2007,3,26,17,26,169.271,0.511,B
03/26/2007 19:26,2007,3,26,19,26,169.577,0.512,B
03/26/2007 21:26,2007,3,26,21,26,170.716,0.526,B
03/26/2007 23:26,2007,3,26,23,26,170.388,0.538,B
03/27/2007 01:26,2007,3,27,1,26,171.040,0.535,B
03/27/2007 03:26,2007,3,27,3,26,170.366,0.519,B
03/27/2007 05:26,2007,3,27,5,26,169.559,0.505,B
03/27/2007 07:26,2007,3,27,7,26,169.943,0.461,B
03/27/2007 09:26,2007,3,27,9,26,169.411,0.449,B
03/27/2007 11:26,2007,3,27,11,26,170.914,0.462,B
03/27/2007 13:26,2007,3,27,13,26,170.737,0.460,B
03/27/2007 15:26,2007,3,27,15,26,170.998,0.454,B
03/27/2007 17:26,2007,3,27,17,26,170.473,0.454,B
03/27/2007 19:26,2007,3,27,19,26,NaN,NaN,-
03/27/2007 21:26,2007,3,27,21,26,NaN,NaN,-
03/27/2007 23:26,2007,3,27,23,26,171.106,0.515,B
03/28/2007 01:26,2007,3,28,1,26,172.210,0.514,B
03/28/2007 03:27,2007,3,28,3,27,172.786,0.712,P
03/28/2007 05:27,2007,3,28,5,27,169.397,0.723,B
03/28/2007 07:27,2007,3,28,7,27,169.130,0.723,B
03/28/2007 09:27,2007,3,28,9,27,170.328,0.719,B
03/28/2007 11:27,2007,3,28,11,27,170.978,0.722,B
03/28/2007 13:27,2007,3,28,13,27,170.502,0.717,B
03/28/2007 15:27,2007,3,28,15,27,169.710,0.701,B
03/28/2007 17:27,2007,3,28,17,27,170.966,0.713,B
03/28/2007 19:27,2007,3,28,19,27,170.691,0.703,B
03/28/2007 21:27,2007,3,28,21,27,168.543,0.681,B
03/28/2007 23:27,2007,3,28,23,27,169.700,0.671,B
03/29/2007 01:27,2007,3,29,1,27,170.280,0.679,B
03/29/2007 04:50,2007,3,29,4,50,170.874,0.692,B
03/29/2007 06:50,2007,3,29,6,50,170.782,0.717,B
03/29/2007 08:50,2007,3,29,8,50,170.862,0.736,B
03/29/2007 10:50,2007,3,29,10,50,169.739,0.740,B
03/29/2007 12:50,2007,3,29,12,50,170.352,0.743,B
03/29/2007 14:50,2007,3,29,14,50,170.862,0.739,B
03/29/2007 16:50,2007,3,29,16,50,169.625,0.740,B
03/29/2007 18:50,2007,3,29,18,50,170.205,0.744,B
03/29/2007 20:50,2007,3,29,20,50,171.085,0.730,B
03/29/2007 22:50,2007,3,29,22,50,169.760,0.781,B
03/30/2007 00:50,2007,3,30,0,50,169.848,0.794,B
03/30/2007 02:50,2007,3,30,2,50,170.035,0.762,B
03/30/2007 04:50,2007,3,30,4,50,170.679,0.654,B
03/30/2007 06:50,2007,3,30,6,50,171.054,0.612,B
03/30/2007 08:50,2007,3,30,8,50,170.958,0.608,B
03/30/2007 10:50,2007,3,30,10,50,170.966,0.617,B
03/30/2007 12:50,2007,3,30,12,50,169.707,0.632,B
03/30/2007 14:50,2007,3,30,14,50,169.437,0.725,B
03/30/2007 16:50,2007,3,30,16,50,169.773,0.729,B
03/30/2007 18:50,2007,3,30,18,50,170.816,0.745,B
03/30/2007 20:50,2007,3,30,20,50,170.883,0.738,B
03/30/2007 22:50,2007,3,30,22,50,169.945,0.728,B
03/31/2007 00:50,2007,3,31,0,50,169.702,0.764,B
03/31/2007 02:50,2007,3,31,2,50,171.812,0.780,B
03/31/2007 04:50,2007,3,31,4,50,169.035,0.825,B
03/31/2007 06:50,2007,3,31,6,50,170.714,0.837,B
03/31/2007 08:50,2007,3,31,8,50,170.338,0.810,B
03/31/2007 10:50,2007,3,31,10,50,170.492,0.796,B
03/31/2007 12:50,2007,3,31,12,50,170.439,0.806,B
03/31/2007 14:50,2007,3,31,14,50,170.035,0.804,B
03/31/2007 16:50,2007,3,31,16,50,170.384,0.801,B
03/31/2007 18:50,2007,3,31,18,50,170.692,0.797,B
03/31/2007 20:50,2007,3,31,20,50,170.547,0.800,B
04/01/2007 00:50,2007,4,1,0,50,171.406,0.747,B
04/01/2007 02:50,2007,4,1,2,50,171.010,0.777,B
04/01/2007 04:51,2007,4,1,4,51,171.297,0.810,B
04/01/2007 06:51,2007,4,1,6,51,171.230,0.827,B
04/01/2007 08:51,2007,4,1,8,51,171.317,0.941,B
04/01/2007 10:51,2007,4,1,10,51,171.773,0.962,B
04/01/2007 20:51,2007,4,1,20,51,170.430,0.963,B
04/01/2007 22:51,2007,4,1,22,51,171.369,0.981,B
04/02/2007 00:51,2007,4,2,0,51,170.735,0.978,B
04/02/2007 02:51,2007,4,2,2,51,171.322,0.950,B
04/02/2007 04:51,2007,4,2,4,51,171.574,0.903,B
04/02/2007 06:51,2007,4,2,6,51,170.493,0.892,B
04/02/2007 08:51,2007,4,2,8,51,169.737,0.902,B
04/02/2007 10:51,2007,4,2,10,51,NaN,NaN,-
04/02/2007 12:51,2007,4,2,12,51,NaN,NaN,-
04/02/2007 14:51,2007,4,2,14,51,NaN,NaN,-
04/02/2007 16:51,2007,4,2,16,51,NaN,NaN,-
04/02/2007 18:51,2007,4,2,18,51,NaN,NaN,-
04/02/2007 20:51,2007,4,2,20,51,NaN,NaN,-
04/02/2007 22:51,2007,4,2,22,51,NaN,NaN,-
04/03/2007 00:51,2007,4,3,0,51,NaN,NaN,-
04/03/2007 02:51,2007,4,3,2,51,NaN,NaN,-
04/03/2007 04:51,2007,4,3,4,51,NaN,NaN,-
04/03/2007 06:51,2007,4,3,6,51,NaN,NaN,-
04/03/2007 08:51,2007,4,3,8,51,NaN,NaN,-
04/03/2007 10:51,2007,4,3,10,51,NaN,NaN,-
04/03/2007 12:52,2007,4,3,12,52,NaN,NaN,-
04/03/2007 14:52,2007,4,3,14,52,NaN,NaN,-
04/03/2007 16:52,2007,4,3,16,52,NaN,NaN,-
04/03/2007 18:52,2007,4,3,18,52,NaN,NaN,-
04/03/2007 20:52,2007,4,3,20,52,NaN,NaN,-
04/03/2007 22:52,2007,4,3,22,52,NaN,NaN,-
04/04/2007 06:23,2007,4,4,6,23,NaN,NaN,-
04/04/2007 08:23,2007,4,4,8,23,NaN,NaN,-
04/04/2007 10:23,2007,4,4,10,23,NaN,NaN,-
04/04/2007 12:23,2007,4,4,12,23,NaN,NaN,-
04/04/2007 14:23,2007,4,4,14,23,NaN,NaN,-
04/04/2007 16:24,2007,4,4,16,24,NaN,NaN,-
04/04/2007 18:24,2007,4,4,18,24,NaN,NaN,-
04/04/2007 20:24,2007,4,4,20,24,NaN,NaN,-
04/04/2007 22:24,2007,4,4,22,24,NaN,NaN,-
04/05/2007 00:24,2007,4,5,0,24,NaN,NaN,-
04/05/2007 02:24,2007,4,5,2,24,NaN,NaN,-
04/05/2007 04:24,2007,4,5,4,24,NaN,NaN,-
04/05/2007 06:24,2007,4,5,6,24,NaN,NaN,-
04/05/2007 08:24,2007,4,5,8,24,NaN,NaN,-
04/05/2007 10:24,2007,4,5,10,24,NaN,NaN,-
04/05/2007 12:24,2007,4,5,12,24,NaN,NaN,-
04/05/2007 14:24,2007,4,5,14,24,NaN,NaN,-
04/05/2007 16:24,2007,4,5,16,24,NaN,NaN,-
04/05/2007 18:24,2007,4,5,18,24,NaN,NaN,-
04/05/2007 20:24,2007,4,5,20,24,NaN,NaN,-
04/05/2007 22:24,2007,4,5,22,24,NaN,NaN,-
04/06/2007 00:24,2007,4,6,0,24,NaN,NaN,-
04/06/2007 02:24,2007,4,6,2,24,NaN,NaN,-
04/06/2007 04:24,2007,4,6,4,24,NaN,NaN,-
04/06/2007 06:24,2007,4,6,6,24,NaN,NaN,-
04/06/2007 08:24,2007,4,6,8,24,NaN,NaN,-
04/06/2007 10:24,2007,4,6,10,24,NaN,NaN,-
04/06/2007 12:24,2007,4,6,12,24,NaN,NaN,-
04/06/2007 14:24,2007,4,6,14,24,NaN,NaN,-
04/06/2007 16:24,2007,4,6,16,24,NaN,NaN,-
04/06/2007 18:24,2007,4,6,18,24,NaN,NaN,-
04/06/2007 20:24,2007,4,6,20,24,NaN,NaN,-
04/06/2007 22:24,2007,4,6,22,24,NaN,NaN,-
04/07/2007 00:24,2007,4,7,0,24,NaN,NaN,-
04/07/2007 02:24,2007,4,7,2,24,NaN,NaN,-
04/07/2007 04:24,2007,4,7,4,24,NaN,NaN,-
04/07/2007 06:24,2007,4,7,6,24,NaN,NaN,-
04/07/2007 08:24,2007,4,7,8,24,NaN,NaN,-
04/07/2007 10:24,2007,4,7,10,24,NaN,NaN,-
04/07/2007 12:24,2007,4,7,12,24,NaN,NaN,-
04/07/2007 14:24,2007,4,7,14,24,NaN,NaN,-
04/07/2007 16:24,2007,4,7,16,24,NaN,NaN,-
04/07/2007 18:24,2007,4,7,18,24,NaN,NaN,-
04/07/2007 20:24,2007,4,7,20,24,NaN,NaN,-
04/08/2007 00:24,2007,4,8,0,24,NaN,NaN,-
04/08/2007 02:24,2007,4,8,2,24,NaN,NaN,-
04/08/2007 04:24,2007,4,8,4,24,NaN,NaN,-
04/08/2007 06:24,2007,4,8,6,24,NaN,NaN,-
04/08/2007 08:24,2007,4,8,8,24,NaN,NaN,-
04/08/2007 10:24,2007,4,8,10,24,NaN,NaN,-
04/08/2007 20:24,2007,4,8,20,24,NaN,NaN,-
04/08/2007 22:24,2007,4,8,22,24,NaN,NaN,-
04/09/2007 00:24,2007,4,9,0,24,NaN,NaN,-
04/09/2007 02:24,2007,4,9,2,24,NaN,NaN,-
04/09/2007 04:24,2007,4,9,4,24,NaN,NaN,-
04/09/2007 06:24,2007,4,9,6,24,NaN,NaN,-
04/09/2007 08:24,2007,4,9,8,24,NaN,NaN,-
04/09/2007 10:24,2007,4,9,10,24,NaN,NaN,-
04/09/2007 12:24,2007,4,9,12,24,NaN,NaN,-
04/09/2007 14:24,2007,4,9,14,24,NaN,NaN,-
04/09/2007 16:24,2007,4,9,16,24,NaN,NaN,-
04/09/2007 18:25,2007,4,9,18,25,NaN,NaN,-
04/09/2007 20:25,2007,4,9,20,25,NaN,NaN,-
04/09/2007 22:25,2007,4,9,22,25,NaN,NaN,-
04/10/2007 00:25,2007,4,10,0,25,NaN,NaN,-
04/10/2007 02:25,2007,4,10,2,25,NaN,NaN,-
04/10/2007 04:25,2007,4,10,4,25,NaN,NaN,-
04/19/2007 03:57,2007,4,19,3,57,NaN,NaN,-
04/19/2007 06:44,2007,4,19,6,44,NaN,NaN,-
04/19/2007 08:45,2007,4,19,8,45,170.991,0.538,B
04/19/2007 10:45,2007,4,19,10,45,171.547,0.554,B
04/19/2007 12:45,2007,4,19,12,45,171.812,0.530,B
04/19/2007 14:45,2007,4,19,14,45,172.313,0.526,B
04/19/2007 16:45,2007,4,19,16,45,171.830,0.511,B
04/19/2007 18:45,2007,4,19,18,45,171.025,0.496,B
04/19/2007 20:45,2007,4,19,20,45,171.184,0.484,B
04/19/2007 22:45,2007,4,19,22,45,171.403,0.493,B
04/20/2007 03:17,2007,4,20,3,17,171.689,0.472,B
04/20/2007 05:17,2007,4,20,5,17,172.315,0.462,B
04/20/2007 07:17,2007,4,20,7,17,172.600,0.462,B
04/20/2007 09:17,2007,4,20,9,17,171.558,0.449,B
04/20/2007 11:17,2007,4,20,11,17,172.767,0.436,B
04/20/2007 13:17,2007,4,20,13,17,172.122,0.441,B
04/20/2007 15:17,2007,4,20,15,17,172.553,0.430,B
04/20/2007 17:17,2007,4,20,17,17,172.781,0.431,B
04/20/2007 19:17,2007,4,20,19,17,173.137,0.403,P
04/20/2007 21:17,2007,4,20,21,17,172.242,0.379,B
04/20/2007 23:17,2007,4,20,23,17,172.115,0.362,B
04/21/2007 01:17,2007,4,21,1,17,172.265,0.362,B
04/21/2007 03:17,2007,4,21,3,17,172.040,0.373,B
04/21/2007 05:17,2007,4,21,5,17,171.663,0.382,B
04/21/2007 07:17,2007,4,21,7,17,172.586,0.393,B
04/21/2007 09:17,2007,4,21,9,17,173.028,0.355,P
04/21/2007 11:17,2007,4,21,11,17,172.621,0.326,B
04/21/2007 13:17,2007,4,21,13,17,172.411,0.326,B
04/21/2007 15:17,2007,4,21,15,17,171.803,0.318,B
04/21/2007 17:17,2007,4,21,17,17,171.702,0.314,B
04/21/2007 19:17,2007,4,21,19,17,171.790,0.312,B
04/21/2007 23:17,2007,4,21,23,17,174.145,0.302,P
04/22/2007 01:17,2007,4,22,1,17,172.810,0.299,P
04/22/2007 03:17,2007,4,22,3,17,172.197,0.306,B
04/22/2007 05:17,2007,4,22,5,17,171.679,0.313,B
04/22/2007 07:17,2007,4,22,7,17,171.657,0.320,B
04/22/2007 09:17,2007,4,22,9,17,171.516,0.330,B
04/22/2007 19:17,2007,4,22,19,17,171.181,0.358,B
04/22/2007 21:17,2007,4,22,21,17,171.308,0.380,B
04/22/2007 23:17,2007,4,22,23,17,170.963,0.381,B
04/23/2007 01:17,2007,4,23,1,17,171.717,0.376,B
04/23/2007 03:17,2007,4,23,3,17,171.148,0.349,B
04/23/2007 05:17,2007,4,23,5,17,170.769,0.362,B
04/23/2007 07:17,2007,4,23,7,17,170.619,0.374,B
04/23/2007 09:17,2007,4,23,9,17,170.883,0.385,B
04/23/2007 11:17,2007,4,23,11,17,171.798,0.385,B
04/23/2007 13:18,2007,4,23,13,18,170.634,0.380,B
04/23/2007 15:18,2007,4,23,15,18,170.861,0.375,B
04/23/2007 17:18,2007,4,23,17,18,169.173,0.375,B
04/23/2007 19:18,2007,4,23,19,18,170.633,0.382,B
04/23/2007 21:18,2007,4,23,21,18,170.629,0.394,B
04/23/2007 23:18,2007,4,23,23,18,170.294,0.383,B
04/24/2007 01:18,2007,4,24,1,18,171.562,0.395,B
04/24/2007 03:18,2007,4,24,3,18,171.132,0.402,B
04/24/2007 05:18,2007,4,24,5,18,171.521,0.398,B
04/24/2007 07:18,2007,4,24,7,18,171.780,0.374,B
04/24/2007 09:18,2007,4,24,9,18,171.063,0.364,B
04/24/2007 11:18,2007,4,24,11,18,171.433,0.371,B
04/24/2007 13:18,2007,4,24,13,18,171.659,0.353,B
04/24/2007 15:18,2007,4,24,15,18,171.487,0.347,B
04/24/2007 17:18,2007,4,24,17,18,171.518,0.344,B
04/24/2007 19:18,2007,4,24,19,18,172.211,0.344,B
04/24/2007 21:18,2007,4,24,21,18,171.120,0.319,B
04/24/2007 23:18,2007,4,24,23,18,170.694,0.316,B
04/25/2007 01:18,2007,4,25,1,18,171.793,0.319,B
04/25/2007 03:18,2007,4,25,3,18,172.029,0.327,B
04/25/2007 05:18,2007,4,25,5,18,171.367,0.312,B
04/25/2007 07:18,2007,4,25,7,18,171.159,0.276,B
04/25/2007 09:18,2007,4,25,9,18,170.895,0.274,B
04/25/2007 11:18,2007,4,25,11,18,171.112,0.278,B
04/25/2007 13:18,2007,4,25,13,18,171.371,0.279,B
04/25/2007 15:18,2007,4,25,15,18,171.736,0.287,B
04/25/2007 17:18,2007,4,25,17,18,172.023,0.285,B
04/25/2007 19:18,2007,4,25,19,18,171.361,0.281,B
04/25/2007 21:18,2007,4,25,21,18,NaN,NaN,-
04/25/2007 23:18,2007,4,25,23,18,171.988,0.272,B
04/26/2007 01:18,2007,4,26,1,18,171.623,0.272,B
04/26/2007 03:18,2007,4,26,3,18,171.018,0.262,B
04/26/2007 05:18,2007,4,26,5,18,171.967,0.242,B
04/26/2007 07:18,2007,4,26,7,18,171.569,0.239,B
04/26/2007 09:18,2007,4,26,9,18,172.143,0.244,B
04/26/2007 11:18,2007,4,26,11,18,171.837,0.249,B
04/26/2007 13:18,2007,4,26,13,18,171.255,0.251,B
04/26/2007 15:18,2007,4,26,15,18,171.681,0.243,B
04/26/2007 17:18,2007,4,26,17,18,171.975,0.244,B
04/26/2007 19:18,2007,4,26,19,18,172.227,0.245,B
04/26/2007 21:18,2007,4,26,21,18,172.426,0.241,B
04/26/2007 23:18,2007,4,26,23,18,172.169,0.255,B
04/27/2007 01:18,2007,4,27,1,18,171.437,0.253,B
04/27/2007 03:18,2007,4,27,3,18,171.535,0.255,B
04/27/2007 05:18,2007,4,27,5,18,171.849,0.289,B
04/27/2007 07:18,2007,4,27,7,18,171.146,0.307,B
04/27/2007 09:18,2007,4,27,9,18,172.015,0.309,B
04/27/2007 11:18,2007,4,27,11,18,171.734,0.302,B
04/27/2007 13:18,2007,4,27,13,18,172.219,0.307,B
04/27/2007 15:18,2007,4,27,15,18,172.155,0.309,B
04/27/2007 17:18,2007,4,27,17,18,172.917,0.310,B
04/27/2007 19:18,2007,4,27,19,18,172.585,0.313,B
04/27/2007 21:18,2007,4,27,21,18,172.362,0.312,B
04/27/2007 23:18,2007,4,27,23,18,172.798,0.310,B
04/28/2007 01:18,2007,4,28,1,18,172.444,0.312,B
04/28/2007 03:18,2007,4,28,3,18,172.302,0.311,B
04/28/2007 05:18,2007,4,28,5,18,172.740,0.311,B
04/28/2007 07:18,2007,4,28,7,18,172.806,0.321,B
04/28/2007 09:18,2007,4,28,9,18,172.005,0.327,B
04/28/2007 11:18,2007,4,28,11,18,171.642,0.323,B
04/28/2007 13:19,2007,4,28,13,19,171.573,0.316,B
04/28/2007 15:19,2007,4,28,15,19,172.553,0.322,B
04/28/2007 17:19,2007,4,28,17,19,172.186,0.321,B
04/28/2007 19:19,2007,4,28,19,19,172.355,0.318,B
04/28/2007 23:19,2007,4,28,23,19,171.884,0.317,B
04/29/2007 01:19,2007,4,29,1,19,171.629,0.310,B
04/29/2007 03:19,2007,4,29,3,19,172.219,0.352,B
04/29/2007 05:19,2007,4,29,5,19,172.536,0.325,B
04/29/2007 07:19,2007,4,29,7,19,173.107,0.313,P
04/29/2007 09:19,2007,4,29,9,19,172.690,0.317,B
04/29/2007 19:19,2007,4,29,19,19,172.898,0.348,B
04/29/2007 21:19,2007,4,29,21,19,172.928,0.346,B
04/29/2007 23:19,2007,4,29,23,19,171.908,0.349,B
04/30/2007 01:19,2007,4,30,1,19,172.189,0.342,B
04/30/2007 03:19,2007,4,30,3,19,171.928,0.345,B
04/30/2007 05:19,2007,4,30,5,19,172.287,0.345,B
04/30/2007 07:19,2007,4,30,7,19,172.020,0.343,B
04/30/2007 09:19,2007,4,30,9,19,172.051,0.336,B
04/30/2007 11:19,2007,4,30,11,19,173.275,0.364,P
04/30/2007 13:19,2007,4,30,13,19,173.403,0.376,P
04/30/2007 15:19,2007,4,30,15,19,172.544,0.381,B
04/30/2007 17:19,2007,4,30,17,19,172.173,0.380,B
04/30/2007 19:19,2007,4,30,19,19,171.905,0.402,B
04/30/2007 21:19,2007,4,30,21,19,171.924,0.406,B
04/30/2007 23:19,2007,4,30,23,19,172.269,0.415,B
05/01/2007 01:19,2007,5,1,1,19,172.096,0.425,B
05/01/2007 03:19,2007,5,1,3,19,172.874,0.524,B
05/01/2007 05:19,2007,5,1,5,19,176.640,0.561,P
05/01/2007 07:19,2007,5,1,7,19,201.771,0.652,P
05/01/2007 09:19,2007,5,1,9,19,191.554,0.616,P
05/01/2007 11:19,2007,5,1,11,19,177.566,0.572,P
05/01/2007 13:19,2007,5,1,13,19,176.094,0.566,P
05/01/2007 15:19,2007,5,1,15,19,172.314,0.564,B
05/01/2007 17:19,2007,5,1,17,19,172.644,0.543,B
05/01/2007 19:19,2007,5,1,19,19,171.542,0.518,B
05/01/2007 21:19,2007,5,1,21,19,171.632,0.523,B
05/01/2007 23:19,2007,5,1,23,19,171.561,0.534,B
05/02/2007 01:19,2007,5,2,1,19,170.895,0.546,B
05/02/2007 03:19,2007,5,2,3,19,171.650,0.541,B
05/02/2007 05:19,2007,5,2,5,19,171.237,0.541,B
05/02/2007 07:19,2007,5,2,7,19,171.433,0.553,B
05/02/2007 09:19,2007,5,2,9,19,171.075,0.556,B
05/02/2007 11:19,2007,5,2,11,19,170.824,0.529,B
05/02/2007 13:19,2007,5,2,13,19,171.159,0.527,B
05/02/2007 15:19,2007,5,2,15,19,171.616,0.525,B
05/02/2007 17:19,2007,5,2,17,19,173.275,0.533,B
05/02/2007 19:19,2007,5,2,19,19,172.571,0.523,B
05/02/2007 21:19,2007,5,2,21,19,173.449,0.507,B
05/02/2007 23:19,2007,5,2,23,19,172.814,0.502,B
05/03/2007 01:19,2007,5,3,1,19,172.336,0.488,B
05/03/2007 03:19,2007,5,3,3,19,172.299,0.341,B
05/03/2007 05:19,2007,5,3,5,19,170.826,0.344,B
05/03/2007 07:19,2007,5,3,7,19,171.048,0.302,B
05/03/2007 09:19,2007,5,3,9,19,171.402,0.305,B
05/03/2007 11:19,2007,5,3,11,19,171.673,0.300,B
05/03/2007 13:19,2007,5,3,13,19,171.796,0.291,B
05/03/2007 15:19,2007,5,3,15,19,171.084,0.290,B
05/03/2007 17:20,2007,5,3,17,20,171.027,0.309,B
05/03/2007 19:20,2007,5,3,19,20,171.484,0.317,B
05/03/2007 21:20,2007,5,3,21,20,171.085,0.318,B
05/03/2007 23:20,2007,5,3,23,20,171.081,0.316,B
05/04/2007 01:20,2007,5,4,1,20,171.017,0.348,B
05/04/2007 03:20,2007,5,4,3,20,171.696,0.348,B
05/04/2007 05:20,2007,5,4,5,20,172.188,0.416,B
05/04/2007 07:20,2007,5,4,7,20,171.228,0.422,B
05/04/2007 09:20,2007,5,4,9,20,171.367,0.417,B
05/04/2007 11:20,2007,5,4,11,20,171.446,0.421,B
05/04/2007 13:20,2007,5,4,13,20,172.551,0.424,B
05/04/2007 15:20,2007,5,4,15,20,173.021,0.430,B
05/04/2007 17:20,2007,5,4,17,20,172.254,0.426,B
05/04/2007 19:20,2007,5,4,19,20,171.348,0.432,B
05/04/2007 21:20,2007,5,4,21,20,171.240,0.434,B
05/04/2007 23:20,2007,5,4,23,20,171.587,0.427,B
05/05/2007 01:20,2007,5,5,1,20,171.242,0.436,B
05/05/2007 03:20,2007,5,5,3,20,171.557,0.445,B
05/05/2007 05:20,2007,5,5,5,20,171.725,0.450,B
05/05/2007 07:20,2007,5,5,7,20,171.443,0.440,B
05/05/2007 09:20,2007,5,5,9,20,171.533,0.441,B
05/05/2007 11:20,2007,5,5,11,20,171.717,0.441,B
05/05/2007 13:20,2007,5,5,13,20,171.362,0.446,B
05/05/2007 15:20,2007,5,5,15,20,172.191,0.440,B
05/05/2007 17:20,2007,5,5,17,20,172.020,0.434,B
05/05/2007 19:20,2007,5,5,19,20,171.414,0.439,B
05/05/2007 23:20,2007,5,5,23,20,171.622,0.461,B
05/06/2007 01:20,2007,5,6,1,20,171.154,0.461,B
05/06/2007 03:20,2007,5,6,3,20,171.032,0.417,B
05/06/2007 05:20,2007,5,6,5,20,171.210,0.357,B
05/06/2007 07:20,2007,5,6,7,20,171.084,0.343,B
05/06/2007 09:20,2007,5,6,9,20,171.202,0.358,B
05/06/2007 19:20,2007,5,6,19,20,171.106,0.384,B
05/06/2007 21:20,2007,5,6,21,20,171.144,0.384,B
05/06/2007 23:20,2007,5,6,23,20,171.897,0.398,B
05/07/2007 01:20,2007,5,7,1,20,171.305,0.433,B
05/07/2007 03:20,2007,5,7,3,20,172.078,0.431,B
05/07/2007 06:48,2007,5,7,6,48,176.460,0.448,P
05/07/2007 08:48,2007,5,7,8,48,179.071,0.454,P
05/07/2007 10:48,2007,5,7,10,48,173.998,0.446,P
05/07/2007 12:48,2007,5,7,12,48,174.231,0.453,P
05/07/2007 14:48,2007,5,7,14,48,171.541,0.445,B
05/07/2007 16:48,2007,5,7,16,48,171.637,0.445,B
05/07/2007 18:48,2007,5,7,18,48,172.205,0.448,B
05/07/2007 20:48,2007,5,7,20,48,172.051,0.446,B
05/07/2007 22:48,2007,5,7,22,48,172.077,0.474,B
05/08/2007 00:48,2007,5,8,0,48,171.574,0.467,B
05/08/2007 02:48,2007,5,8,2,48,172.449,0.476,B
05/08/2007 04:48,2007,5,8,4,48,171.096,0.467,B
05/08/2007 06:48,2007,5,8,6,48,171.425,0.467,B
05/08/2007 08:48,2007,5,8,8,48,171.807,0.473,B
05/08/2007 10:48,2007,5,8,10,48,171.781,0.470,B
05/08/2007 12:48,2007,5,8,12,48,171.660,0.480,B
05/08/2007 14:48,2007,5,8,14,48,172.241,0.470,B
