# comment: AGAGE GCMS-Medusa measurements. Output from GCWerks. See Miller et al. (2008), https://doi.org/10.1021/ac702084k; Arnold et al. (2012), https://doi.org/10.1021/ac300373e; or Prinn et al. (2018), https://doi.org/10.5194/essd-10-985-2018
# data_owner_email: paul.krummel@csiro.au
# data_owner: Paul Krummel
# station_long_name: Kennaook/Cape Grim, Tasmania, Australia
# inlet_base_elevation_masl: 94.000000
# inlet_latitude: -40.683333
# inlet_longitude: 144.689444
# inlet_comment: multiple inlets have been used at the station, all in close proximity to each other.
# instrument: agilent_5975
# instrument_date: 2012-08-01 00:00:00
# instrument_comment: upgraded MSD detector with generally improved precisions
# instrument_1: agilent_5973
# instrument_date_1: 2004-01-01 00:00:00
# instrument_comment_1: original MSD detector
# data_dir: /agage/capegrim-medusa
# species: hfc-134a
# calibration_scale: SIO-05
# units: ppt
# file_created: 2024-11-11 07:21:03
# flag: B for baseline, P for pollution event
# The time (DD MM YYYY hh min) indicates sample time
# mm/dd/yyyy hh:mm, year, month, day, hour, min, mole_fraction, repeability, flag
01/01/2010 10:12,2010,1,1,10,12,50.264,0.108,B
01/01/2010 12:12,2010,1,1,12,12,50.248,0.109,B
01/01/2010 14:12,2010,1,1,14,12,49.970,0.109,B
01/01/2010 16:12,2010,1,1,16,12,50.162,0.110,B
01/01/2010 18:12,2010,1,1,18,12,50.059,0.130,B
01/01/2010 20:12,2010,1,1,20,12,50.110,0.138,B
01/01/2010 22:12,2010,1,1,22,12,50.128,0.140,B
01/02/2010 00:12,2010,1,2,0,12,49.895,0.139,B
01/02/2010 02:12,2010,1,2,2,12,49.961,0.140,B
01/02/2010 04:12,2010,1,2,4,12,49.945,0.143,B
01/02/2010 06:12,2010,1,2,6,12,50.032,0.135,B
01/02/2010 08:12,2010,1,2,8,12,50.084,0.138,B
01/02/2010 10:12,2010,1,2,10,12,50.588,0.137,B
01/02/2010 12:12,2010,1,2,12,12,49.719,0.135,B
01/02/2010 14:12,2010,1,2,14,12,50.140,0.137,B
01/02/2010 16:12,2010,1,2,16,12,49.997,0.139,B
01/02/2010 18:12,2010,1,2,18,12,50.000,0.134,B
01/02/2010 20:12,2010,1,2,20,12,50.376,0.133,B
01/03/2010 02:12,2010,1,3,2,12,NaN,NaN,-
01/03/2010 04:12,2010,1,3,4,12,50.207,0.144,B
01/03/2010 06:12,2010,1,3,6,12,50.361,0.148,B
01/03/2010 08:12,2010,1,3,8,12,49.994,0.148,B
01/03/2010 10:12,2010,1,3,10,12,50.598,0.152,B
01/03/2010 20:12,2010,1,3,20,12,50.503,0.142,B
01/03/2010 22:12,2010,1,3,22,12,50.137,0.148,B
01/04/2010 00:12,2010,1,4,0,12,50.103,0.147,B
01/04/2010 02:12,2010,1,4,2,12,50.204,0.146,B
01/04/2010 04:12,2010,1,4,4,12,49.664,0.142,B
01/04/2010 06:12,2010,1,4,6,12,NaN,NaN,-
01/04/2010 08:12,2010,1,4,8,12,50.134,0.146,B
01/04/2010 10:12,2010,1,4,10,12,50.409,0.146,B
01/04/2010 12:12,2010,1,4,12,12,49.838,0.149,B
01/04/2010 14:12,2010,1,4,14,12,50.043,0.151,B
01/04/2010 16:12,2010,1,4,16,12,50.472,0.152,B
01/04/2010 18:12,2010,1,4,18,12,50.666,0.153,B
01/04/2010 20:12,2010,1,4,20,12,50.431,0.153,B
01/04/2010 22:12,2010,1,4,22,12,50.415,0.155,B
01/05/2010 00:12,2010,1,5,0,12,50.273,0.155,B
01/05/2010 02:12,2010,1,5,2,12,50.230,0.157,B
01/05/2010 04:12,2010,1,5,4,12,50.059,0.159,B
01/05/2010 06:12,2010,1,5,6,12,50.148,0.159,B
01/05/2010 08:12,2010,1,5,8,12,50.200,0.158,B
01/05/2010 10:13,2010,1,5,10,13,50.416,0.157,B
01/05/2010 12:13,2010,1,5,12,13,50.109,0.166,B
01/05/2010 14:13,2010,1,5,14,13,50.028,0.169,B
01/05/2010 16:13,2010,1,5,16,13,49.956,0.169,B
01/05/2010 18:13,2010,1,5,18,13,49.909,0.160,B
01/05/2010 20:13,2010,1,5,20,13,50.017,0.160,B
01/05/2010 22:13,2010,1,5,22,13,49.778,0.159,B
01/06/2010 00:13,2010,1,6,0,13,50.358,0.154,B
01/06/2010 02:13,2010,1,6,2,13,50.065,0.156,B
01/06/2010 04:13,2010,1,6,4,13,50.054,0.162,B
01/06/2010 06:13,2010,1,6,6,13,50.427,0.163,B
01/06/2010 08:13,2010,1,6,8,13,50.316,0.162,B
01/06/2010 10:13,2010,1,6,10,13,50.145,0.161,B
01/06/2010 12:13,2010,1,6,12,13,50.049,0.157,B
01/06/2010 14:13,2010,1,6,14,13,50.015,0.151,B
01/06/2010 16:13,2010,1,6,16,13,49.692,0.150,B
01/06/2010 18:13,2010,1,6,18,13,49.859,0.151,B
01/06/2010 20:13,2010,1,6,20,13,50.187,0.153,B
01/06/2010 22:13,2010,1,6,22,13,50.036,0.150,B
01/07/2010 00:13,2010,1,7,0,13,49.917,0.152,B
01/07/2010 03:29,2010,1,7,3,29,49.687,0.153,B
01/07/2010 05:29,2010,1,7,5,29,50.055,0.151,B
01/07/2010 07:29,2010,1,7,7,29,50.493,0.153,B
01/07/2010 09:29,2010,1,7,9,29,50.580,0.153,B
01/07/2010 11:29,2010,1,7,11,29,50.044,0.153,B
01/07/2010 13:29,2010,1,7,13,29,49.993,0.147,B
01/07/2010 15:29,2010,1,7,15,29,49.919,0.151,B
01/07/2010 17:29,2010,1,7,17,29,49.974,0.147,B
01/07/2010 19:29,2010,1,7,19,29,49.850,0.141,B
01/07/2010 21:29,2010,1,7,21,29,50.210,0.142,B
01/07/2010 23:29,2010,1,7,23,29,50.405,0.143,B
01/08/2010 01:29,2010,1,8,1,29,50.062,0.142,B
01/08/2010 03:29,2010,1,8,3,29,50.250,0.141,B
01/08/2010 05:30,2010,1,8,5,30,50.260,0.135,B
01/08/2010 07:30,2010,1,8,7,30,50.208,0.134,B
01/08/2010 09:30,2010,1,8,9,30,50.197,0.143,B
01/08/2010 11:30,2010,1,8,11,30,50.919,0.148,P
01/08/2010 13:30,2010,1,8,13,30,54.386,0.160,P
01/08/2010 15:30,2010,1,8,15,30,55.445,0.165,P
01/08/2010 17:30,2010,1,8,17,30,56.983,0.169,P
01/08/2010 19:30,2010,1,8,19,30,56.344,0.178,P
01/08/2010 21:30,2010,1,8,21,30,51.505,0.165,P
01/08/2010 23:30,2010,1,8,23,30,50.237,0.173,B
01/09/2010 01:30,2010,1,9,1,30,50.216,0.173,B
01/09/2010 03:30,2010,1,9,3,30,50.275,0.163,B
01/09/2010 05:30,2010,1,9,5,30,50.214,0.159,B
01/09/2010 07:30,2010,1,9,7,30,49.963,0.155,B
01/09/2010 09:30,2010,1,9,9,30,50.455,0.154,B
01/09/2010 11:30,2010,1,9,11,30,50.304,0.149,B
01/09/2010 13:30,2010,1,9,13,30,50.370,0.145,B
01/09/2010 15:30,2010,1,9,15,30,50.346,0.137,B
01/09/2010 17:30,2010,1,9,17,30,50.226,0.139,B
01/09/2010 19:30,2010,1,9,19,30,50.264,0.146,B
01/10/2010 01:30,2010,1,10,1,30,50.167,0.159,B
01/10/2010 03:30,2010,1,10,3,30,50.102,0.161,B
01/10/2010 05:30,2010,1,10,5,30,50.293,0.163,B
01/10/2010 07:30,2010,1,10,7,30,50.420,0.167,B
01/10/2010 09:30,2010,1,10,9,30,50.270,0.168,B
01/10/2010 19:30,2010,1,10,19,30,49.917,0.173,B
01/10/2010 21:30,2010,1,10,21,30,50.461,0.162,B
01/10/2010 23:30,2010,1,10,23,30,50.105,0.132,B
01/11/2010 01:30,2010,1,11,1,30,NaN,NaN,-
01/11/2010 04:54,2010,1,11,4,54,50.728,0.232,B
01/11/2010 06:54,2010,1,11,6,54,51.120,0.225,P
01/11/2010 08:54,2010,1,11,8,54,50.753,0.214,B
01/11/2010 10:54,2010,1,11,10,54,50.817,0.215,B
01/11/2010 12:54,2010,1,11,12,54,50.797,0.215,B
01/11/2010 14:54,2010,1,11,14,54,50.799,0.211,B
01/11/2010 16:54,2010,1,11,16,54,51.201,0.201,P
01/11/2010 18:54,2010,1,11,18,54,51.150,0.200,P
01/11/2010 20:54,2010,1,11,20,54,51.188,0.200,P
01/11/2010 22:54,2010,1,11,22,54,51.727,0.200,P
01/12/2010 00:54,2010,1,12,0,54,51.770,0.193,P
01/12/2010 02:54,2010,1,12,2,54,50.613,0.196,B
01/12/2010 04:54,2010,1,12,4,54,50.801,0.197,B
01/12/2010 06:54,2010,1,12,6,54,50.408,0.190,B
01/12/2010 08:54,2010,1,12,8,54,50.482,0.210,B
01/12/2010 10:54,2010,1,12,10,54,50.603,0.196,B
01/12/2010 12:54,2010,1,12,12,54,50.739,0.201,B
01/12/2010 14:54,2010,1,12,14,54,50.473,0.206,B
01/12/2010 16:54,2010,1,12,16,54,50.520,0.231,B
01/12/2010 18:54,2010,1,12,18,54,50.181,0.228,B
01/12/2010 20:54,2010,1,12,20,54,50.622,0.230,B
01/12/2010 22:54,2010,1,12,22,54,50.865,0.232,B
01/13/2010 00:54,2010,1,13,0,54,50.766,0.229,B
01/13/2010 02:54,2010,1,13,2,54,50.793,0.241,B
01/13/2010 04:54,2010,1,13,4,54,50.621,0.245,B
01/13/2010 06:54,2010,1,13,6,54,50.335,0.248,B
01/13/2010 08:54,2010,1,13,8,54,50.142,0.254,B
01/13/2010 10:54,2010,1,13,10,54,50.481,0.255,B
01/13/2010 12:54,2010,1,13,12,54,49.961,0.253,B
01/13/2010 14:54,2010,1,13,14,54,50.556,0.257,B
01/13/2010 16:54,2010,1,13,16,54,50.866,0.271,B
01/13/2010 18:54,2010,1,13,18,54,50.338,0.279,B
01/13/2010 20:54,2010,1,13,20,54,50.609,0.283,B
01/13/2010 22:54,2010,1,13,22,54,50.348,0.281,B
01/14/2010 00:54,2010,1,14,0,54,50.524,0.282,B
01/14/2010 02:54,2010,1,14,2,54,50.496,0.282,B
01/14/2010 04:54,2010,1,14,4,54,50.515,0.293,B
01/14/2010 06:54,2010,1,14,6,54,50.383,0.307,B
01/14/2010 08:54,2010,1,14,8,54,50.611,0.301,B
01/14/2010 10:54,2010,1,14,10,54,50.789,0.285,B
01/14/2010 12:55,2010,1,14,12,55,50.634,0.289,B
01/14/2010 14:55,2010,1,14,14,55,50.425,0.288,B
01/14/2010 16:55,2010,1,14,16,55,50.786,0.274,B
01/14/2010 18:55,2010,1,14,18,55,50.823,0.277,B
01/14/2010 20:55,2010,1,14,20,55,50.599,0.284,B
01/14/2010 22:55,2010,1,14,22,55,50.913,0.294,B
01/15/2010 00:55,2010,1,15,0,55,50.733,0.302,B
01/15/2010 02:55,2010,1,15,2,55,50.844,0.309,B
01/15/2010 04:55,2010,1,15,4,55,50.985,0.306,B
01/15/2010 06:55,2010,1,15,6,55,50.695,0.309,B
01/15/2010 08:55,2010,1,15,8,55,50.495,0.316,B
01/15/2010 10:55,2010,1,15,10,55,NaN,NaN,-
01/15/2010 12:55,2010,1,15,12,55,NaN,NaN,-
01/15/2010 14:55,2010,1,15,14,55,NaN,NaN,-
01/15/2010 16:55,2010,1,15,16,55,NaN,NaN,-
01/15/2010 18:55,2010,1,15,18,55,NaN,NaN,-
01/15/2010 20:55,2010,1,15,20,55,NaN,NaN,-
01/15/2010 22:55,2010,1,15,22,55,NaN,NaN,-
01/16/2010 00:55,2010,1,16,0,55,NaN,NaN,-
01/16/2010 02:55,2010,1,16,2,55,NaN,NaN,-
01/16/2010 04:55,2010,1,16,4,55,NaN,NaN,-
01/16/2010 06:55,2010,1,16,6,55,NaN,NaN,-
01/16/2010 08:55,2010,1,16,8,55,NaN,NaN,-
01/16/2010 10:55,2010,1,16,10,55,50.995,NaN,P
01/16/2010 12:55,2010,1,16,12,55,NaN,NaN,-
01/16/2010 14:55,2010,1,16,14,55,NaN,NaN,-
01/16/2010 16:55,2010,1,16,16,55,NaN,NaN,-
01/16/2010 18:55,2010,1,16,18,55,50.472,0.183,B
01/16/2010 20:55,2010,1,16,20,55,50.530,0.213,B
01/17/2010 02:55,2010,1,17,2,55,NaN,NaN,-
01/17/2010 04:55,2010,1,17,4,55,NaN,NaN,-
01/17/2010 06:55,2010,1,17,6,55,50.789,0.188,B
01/17/2010 08:55,2010,1,17,8,55,50.521,0.187,B
01/17/2010 10:55,2010,1,17,10,55,50.503,0.182,B
01/17/2010 20:55,2010,1,17,20,55,50.652,0.187,B
01/17/2010 22:55,2010,1,17,22,55,50.808,0.189,B
01/18/2010 00:55,2010,1,18,0,55,50.879,0.189,B
01/18/2010 02:55,2010,1,18,2,55,50.839,0.215,B
01/18/2010 04:55,2010,1,18,4,55,50.500,0.229,B
01/18/2010 06:55,2010,1,18,6,55,50.708,0.224,B
01/18/2010 08:55,2010,1,18,8,55,50.513,0.229,B
01/18/2010 10:55,2010,1,18,10,55,50.510,0.230,B
01/18/2010 12:55,2010,1,18,12,55,51.015,0.231,P
01/18/2010 14:55,2010,1,18,14,55,NaN,NaN,-
01/18/2010 16:55,2010,1,18,16,55,50.500,0.225,B
01/18/2010 18:55,2010,1,18,18,55,49.958,0.222,B
01/18/2010 20:55,2010,1,18,20,55,50.316,0.220,B
01/18/2010 22:55,2010,1,18,22,55,50.337,0.219,B
01/19/2010 00:55,2010,1,19,0,55,50.404,0.215,B
01/19/2010 02:55,2010,1,19,2,55,50.473,0.219,B
01/19/2010 04:55,2010,1,19,4,55,51.012,0.223,B
01/19/2010 06:55,2010,1,19,6,55,50.581,0.226,B
01/19/2010 08:55,2010,1,19,8,55,50.703,0.233,B
01/19/2010 10:55,2010,1,19,10,55,50.630,0.238,B
01/19/2010 12:55,2010,1,19,12,55,51.028,0.224,B
01/19/2010 14:55,2010,1,19,14,55,51.326,0.237,P
01/19/2010 16:55,2010,1,19,16,55,50.562,0.245,B
01/19/2010 18:55,2010,1,19,18,55,51.219,0.268,P
01/19/2010 20:56,2010,1,19,20,56,NaN,NaN,-
01/19/2010 22:56,2010,1,19,22,56,50.901,0.318,B
01/20/2010 00:56,2010,1,20,0,56,50.861,0.326,B
01/20/2010 02:56,2010,1,20,2,56,50.995,0.313,B
01/20/2010 04:56,2010,1,20,4,56,50.918,0.304,B
01/20/2010 06:56,2010,1,20,6,56,NaN,NaN,-
01/20/2010 08:56,2010,1,20,8,56,50.452,0.314,B
01/20/2010 10:56,2010,1,20,10,56,50.462,0.315,B
01/20/2010 12:56,2010,1,20,12,56,50.376,0.326,B
01/20/2010 14:56,2010,1,20,14,56,NaN,NaN,-
01/20/2010 16:56,2010,1,20,16,56,50.505,0.351,B
01/20/2010 18:56,2010,1,20,18,56,NaN,NaN,-
01/20/2010 20:56,2010,1,20,20,56,50.462,0.351,B
01/20/2010 22:56,2010,1,20,22,56,NaN,NaN,-
01/21/2010 00:56,2010,1,21,0,56,NaN,NaN,-
01/21/2010 02:56,2010,1,21,2,56,50.320,0.417,B
01/21/2010 04:56,2010,1,21,4,56,NaN,NaN,-
01/21/2010 06:56,2010,1,21,6,56,NaN,NaN,-
01/21/2010 08:56,2010,1,21,8,56,50.581,0.391,B
01/21/2010 10:56,2010,1,21,10,56,50.371,0.385,B
01/21/2010 12:56,2010,1,21,12,56,50.523,0.400,B
01/21/2010 14:56,2010,1,21,14,56,NaN,NaN,-
01/21/2010 16:56,2010,1,21,16,56,NaN,NaN,-
01/21/2010 18:56,2010,1,21,18,56,NaN,NaN,-
01/21/2010 20:56,2010,1,21,20,56,50.414,0.317,B
01/21/2010 22:56,2010,1,21,22,56,50.803,0.333,B
01/22/2010 00:56,2010,1,22,0,56,51.165,0.317,B
01/22/2010 02:56,2010,1,22,2,56,50.453,0.306,B
01/22/2010 04:56,2010,1,22,4,56,50.886,0.308,B
01/22/2010 06:56,2010,1,22,6,56,50.595,0.302,B
01/22/2010 08:56,2010,1,22,8,56,50.518,0.300,B
01/22/2010 10:56,2010,1,22,10,56,50.766,0.307,B
01/22/2010 12:56,2010,1,22,12,56,50.705,0.311,B
01/22/2010 14:56,2010,1,22,14,56,50.729,0.293,B
01/22/2010 16:56,2010,1,22,16,56,50.751,0.293,B
01/22/2010 18:56,2010,1,22,18,56,50.851,0.294,B
01/22/2010 20:56,2010,1,22,20,56,50.652,0.293,B
01/22/2010 22:56,2010,1,22,22,56,50.589,0.287,B
01/23/2010 00:56,2010,1,23,0,56,50.341,0.227,B
01/23/2010 02:56,2010,1,23,2,56,50.477,0.219,B
01/23/2010 04:56,2010,1,23,4,56,50.843,0.217,B
01/23/2010 06:56,2010,1,23,6,56,50.669,0.219,B
01/23/2010 08:56,2010,1,23,8,56,50.443,0.213,B
01/23/2010 10:56,2010,1,23,10,56,50.523,0.218,B
01/23/2010 12:56,2010,1,23,12,56,50.334,0.222,B
01/23/2010 14:56,2010,1,23,14,56,50.394,0.228,B
01/23/2010 16:56,2010,1,23,16,56,50.163,0.229,B
01/23/2010 18:56,2010,1,23,18,56,50.519,0.229,B
01/23/2010 20:56,2010,1,23,20,56,NaN,NaN,-
01/24/2010 02:56,2010,1,24,2,56,50.645,0.216,B
01/24/2010 04:56,2010,1,24,4,56,50.866,0.224,B
01/24/2010 06:56,2010,1,24,6,56,51.094,0.226,B
01/24/2010 08:56,2010,1,24,8,56,50.735,0.226,B
01/24/2010 10:56,2010,1,24,10,56,50.285,0.199,B
01/24/2010 20:56,2010,1,24,20,56,NaN,NaN,-
01/24/2010 22:56,2010,1,24,22,56,NaN,NaN,-
01/25/2010 00:56,2010,1,25,0,56,NaN,NaN,-
01/25/2010 02:56,2010,1,25,2,56,NaN,NaN,-
01/25/2010 04:57,2010,1,25,4,57,NaN,NaN,-
01/25/2010 06:57,2010,1,25,6,57,NaN,NaN,-
01/25/2010 08:57,2010,1,25,8,57,NaN,NaN,-
01/25/2010 10:57,2010,1,25,10,57,NaN,NaN,-
01/25/2010 12:57,2010,1,25,12,57,NaN,NaN,-
01/25/2010 14:57,2010,1,25,14,57,NaN,NaN,-
01/27/2010 02:51,2010,1,27,2,51,NaN,NaN,-
02/01/2010 00:49,2010,2,1,0,49,NaN,NaN,-
02/01/2010 02:49,2010,2,1,2,49,NaN,NaN,-
02/01/2010 04:49,2010,2,1,4,49,NaN,NaN,-
02/01/2010 06:49,2010,2,1,6,49,NaN,NaN,-
02/01/2010 08:49,2010,2,1,8,49,NaN,NaN,-
02/01/2010 10:49,2010,2,1,10,49,NaN,NaN,-
02/01/2010 12:49,2010,2,1,12,49,NaN,NaN,-
02/08/2010 04:16,2010,2,8,4,16,NaN,NaN,-
02/08/2010 06:16,2010,2,8,6,16,NaN,NaN,-
02/12/2010 05:51,2010,2,12,5,51,NaN,NaN,-
02/15/2010 03:42,2010,2,15,3,42,NaN,NaN,-
02/15/2010 05:42,2010,2,15,5,42,NaN,NaN,-
02/15/2010 07:42,2010,2,15,7,42,NaN,NaN,-
02/15/2010 09:42,2010,2,15,9,42,51.105,0.218,B
02/15/2010 11:42,2010,2,15,11,42,51.076,0.218,B
02/15/2010 13:42,2010,2,15,13,42,51.329,0.219,B
02/15/2010 15:42,2010,2,15,15,42,51.271,0.218,B
02/15/2010 17:42,2010,2,15,17,42,51.114,0.218,B
02/15/2010 19:42,2010,2,15,19,42,51.001,0.217,B
02/15/2010 21:42,2010,2,15,21,42,51.135,0.218,B
02/15/2010 23:42,2010,2,15,23,42,51.009,0.217,B
02/16/2010 05:50,2010,2,16,5,50,51.183,0.218,B
02/16/2010 07:50,2010,2,16,7,50,51.272,0.239,B
02/16/2010 09:50,2010,2,16,9,50,NaN,NaN,-
02/16/2010 11:50,2010,2,16,11,50,NaN,NaN,-
02/16/2010 13:50,2010,2,16,13,50,NaN,NaN,-
02/16/2010 15:50,2010,2,16,15,50,NaN,NaN,-
02/16/2010 17:50,2010,2,16,17,50,NaN,NaN,-
02/16/2010 19:50,2010,2,16,19,50,NaN,NaN,-
02/16/2010 21:50,2010,2,16,21,50,NaN,NaN,-
02/16/2010 23:50,2010,2,16,23,50,NaN,NaN,-
02/17/2010 02:55,2010,2,17,2,55,NaN,NaN,-
02/17/2010 04:55,2010,2,17,4,55,NaN,NaN,-
02/17/2010 06:55,2010,2,17,6,55,51.630,NaN,B
02/17/2010 08:55,2010,2,17,8,55,51.899,NaN,P
02/17/2010 10:55,2010,2,17,10,55,NaN,NaN,-
02/17/2010 12:55,2010,2,17,12,55,NaN,NaN,-
02/17/2010 14:56,2010,2,17,14,56,NaN,NaN,-
02/17/2010 16:56,2010,2,17,16,56,NaN,NaN,-
02/17/2010 18:56,2010,2,17,18,56,NaN,NaN,-
02/17/2010 20:56,2010,2,17,20,56,52.169,NaN,P
02/17/2010 22:56,2010,2,17,22,56,51.420,NaN,B
02/18/2010 00:56,2010,2,18,0,56,51.070,NaN,B
02/18/2010 02:56,2010,2,18,2,56,51.804,NaN,B
02/18/2010 04:56,2010,2,18,4,56,NaN,NaN,-
02/18/2010 06:56,2010,2,18,6,56,NaN,NaN,-
02/18/2010 08:56,2010,2,18,8,56,NaN,NaN,-
02/18/2010 10:56,2010,2,18,10,56,NaN,NaN,-
02/24/2010 06:29,2010,2,24,6,29,NaN,NaN,-
02/24/2010 23:18,2010,2,24,23,18,NaN,NaN,-
02/25/2010 00:18,2010,2,25,0,18,NaN,NaN,-
02/25/2010 01:18,2010,2,25,1,18,NaN,NaN,-
02/25/2010 02:18,2010,2,25,2,18,NaN,NaN,-
02/25/2010 03:18,2010,2,25,3,18,NaN,NaN,-
02/25/2010 05:33,2010,2,25,5,33,NaN,NaN,-
02/25/2010 07:34,2010,2,25,7,34,NaN,NaN,-
02/25/2010 09:34,2010,2,25,9,34,NaN,NaN,-
02/25/2010 11:34,2010,2,25,11,34,NaN,NaN,-
02/25/2010 13:34,2010,2,25,13,34,NaN,NaN,-
02/25/2010 15:34,2010,2,25,15,34,NaN,NaN,-
02/25/2010 17:34,2010,2,25,17,34,NaN,NaN,-
02/25/2010 19:34,2010,2,25,19,34,NaN,NaN,-
02/25/2010 21:34,2010,2,25,21,34,NaN,NaN,-
04/09/2010 04:20,2010,4,9,4,20,NaN,NaN,-
04/09/2010 06:20,2010,4,9,6,20,NaN,NaN,-
04/09/2010 08:20,2010,4,9,8,20,NaN,NaN,-
04/09/2010 10:20,2010,4,9,10,20,NaN,NaN,-
04/09/2010 12:20,2010,4,9,12,20,NaN,NaN,-
04/09/2010 14:20,2010,4,9,14,20,NaN,NaN,-
04/09/2010 16:20,2010,4,9,16,20,NaN,NaN,-
04/09/2010 18:20,2010,4,9,18,20,NaN,NaN,-
04/09/2010 20:20,2010,4,9,20,20,NaN,NaN,-
04/09/2010 22:20,2010,4,9,22,20,NaN,NaN,-
04/10/2010 00:20,2010,4,10,0,20,NaN,NaN,-
04/12/2010 06:37,2010,4,12,6,37,NaN,NaN,-
04/12/2010 08:37,2010,4,12,8,37,NaN,NaN,-
04/12/2010 10:37,2010,4,12,10,37,NaN,NaN,-
04/12/2010 12:37,2010,4,12,12,37,NaN,NaN,-
04/12/2010 14:37,2010,4,12,14,37,NaN,NaN,-
04/12/2010 16:37,2010,4,12,16,37,NaN,NaN,-
04/12/2010 18:37,2010,4,12,18,37,NaN,NaN,-
04/12/2010 20:37,2010,4,12,20,37,NaN,NaN,-
04/12/2010 22:37,2010,4,12,22,37,NaN,NaN,-
04/13/2010 00:37,2010,4,13,0,37,NaN,NaN,-
04/13/2010 02:37,2010,4,13,2,37,NaN,NaN,-
04/13/2010 04:37,2010,4,13,4,37,NaN,NaN,-
04/13/2010 06:37,2010,4,13,6,37,NaN,NaN,-
04/13/2010 08:37,2010,4,13,8,37,NaN,NaN,-
04/13/2010 10:37,2010,4,13,10,37,NaN,NaN,-
04/13/2010 12:37,2010,4,13,12,37,NaN,NaN,-
04/13/2010 14:37,2010,4,13,14,37,NaN,NaN,-
04/13/2010 16:37,2010,4,13,16,37,NaN,NaN,-
04/13/2010 18:37,2010,4,13,18,37,NaN,NaN,-
04/13/2010 20:37,2010,4,13,20,37,NaN,NaN,-
04/13/2010 22:37,2010,4,13,22,37,NaN,NaN,-
04/14/2010 00:37,2010,4,14,0,37,NaN,NaN,-
04/14/2010 10:37,2010,4,14,10,37,NaN,NaN,-
04/14/2010 12:37,2010,4,14,12,37,NaN,NaN,-
04/14/2010 14:37,2010,4,14,14,37,NaN,NaN,-
04/14/2010 16:37,2010,4,14,16,37,NaN,NaN,-
04/14/2010 18:37,2010,4,14,18,37,NaN,NaN,-
04/14/2010 20:37,2010,4,14,20,37,NaN,NaN,-
04/14/2010 22:37,2010,4,14,22,37,NaN,NaN,-
04/15/2010 00:37,2010,4,15,0,37,NaN,NaN,-
04/15/2010 02:37,2010,4,15,2,37,NaN,NaN,-
04/15/2010 04:37,2010,4,15,4,37,NaN,NaN,-
04/15/2010 06:37,2010,4,15,6,37,NaN,NaN,-
04/15/2010 08:37,2010,4,15,8,37,NaN,NaN,-
04/15/2010 10:37,2010,4,15,10,37,NaN,NaN,-
04/15/2010 12:37,2010,4,15,12,37,NaN,NaN,-
04/15/2010 14:37,2010,4,15,14,37,NaN,NaN,-
04/15/2010 16:37,2010,4,15,16,37,NaN,NaN,-
04/15/2010 18:37,2010,4,15,18,37,NaN,NaN,-
04/15/2010 20:37,2010,4,15,20,37,NaN,NaN,-
04/15/2010 22:37,2010,4,15,22,37,NaN,NaN,-
04/16/2010 00:37,2010,4,16,0,37,NaN,NaN,-
04/16/2010 02:37,2010,4,16,2,37,NaN,NaN,-
04/16/2010 04:37,2010,4,16,4,37,NaN,NaN,-
04/16/2010 06:37,2010,4,16,6,37,NaN,NaN,-
04/16/2010 08:37,2010,4,16,8,37,NaN,NaN,-
04/16/2010 10:38,2010,4,16,10,38,NaN,NaN,-
04/16/2010 12:38,2010,4,16,12,38,NaN,NaN,-
04/16/2010 14:38,2010,4,16,14,38,NaN,NaN,-
04/16/2010 16:38,2010,4,16,16,38,NaN,NaN,-
04/16/2010 18:38,2010,4,16,18,38,NaN,NaN,-
04/16/2010 20:38,2010,4,16,20,38,NaN,NaN,-
04/16/2010 22:38,2010,4,16,22,38,NaN,NaN,-
04/17/2010 00:38,2010,4,17,0,38,NaN,NaN,-
04/17/2010 02:38,2010,4,17,2,38,NaN,NaN,-
04/17/2010 04:38,2010,4,17,4,38,NaN,NaN,-
04/17/2010 06:38,2010,4,17,6,38,NaN,NaN,-
04/17/2010 08:38,2010,4,17,8,38,NaN,NaN,-
04/17/2010 10:38,2010,4,17,10,38,NaN,NaN,-
04/17/2010 12:38,2010,4,17,12,38,NaN,NaN,-
04/17/2010 14:38,2010,4,17,14,38,NaN,NaN,-
04/17/2010 16:38,2010,4,17,16,38,NaN,NaN,-
04/17/2010 18:38,2010,4,17,18,38,NaN,NaN,-
04/17/2010 20:38,2010,4,17,20,38,NaN,NaN,-
04/18/2010 02:38,2010,4,18,2,38,NaN,NaN,-
04/18/2010 04:38,2010,4,18,4,38,NaN,NaN,-
04/18/2010 06:38,2010,4,18,6,38,NaN,NaN,-
04/18/2010 08:38,2010,4,18,8,38,NaN,NaN,-
04/18/2010 10:38,2010,4,18,10,38,NaN,NaN,-
04/18/2010 12:38,2010,4,18,12,38,NaN,NaN,-
04/18/2010 14:38,2010,4,18,14,38,NaN,NaN,-
04/18/2010 16:38,2010,4,18,16,38,NaN,NaN,-
04/18/2010 18:38,2010,4,18,18,38,NaN,NaN,-
04/18/2010 20:38,2010,4,18,20,38,NaN,NaN,-
04/18/2010 22:38,2010,4,18,22,38,NaN,NaN,-
04/22/2010 06:00,2010,4,22,6,0,NaN,NaN,-
04/22/2010 08:00,2010,4,22,8,0,NaN,NaN,-
04/22/2010 10:00,2010,4,22,10,0,NaN,NaN,-
04/22/2010 12:00,2010,4,22,12,0,NaN,NaN,-
