# comment: AGAGE GCMS-Medusa measurements. Output from GCWerks. See Miller et al. (2008), https://doi.org/10.1021/ac702084k; Arnold et al. (2012), https://doi.org/10.1021/ac300373e; or Prinn et al. (2018), https://doi.org/10.5194/essd-10-985-2018
# data_owner_email: paul.krummel@csiro.au
# data_owner: Paul Krummel
# station_long_name: Kennaook/Cape Grim, Tasmania, Australia
# inlet_base_elevation_masl: 94.000000
# inlet_latitude: -40.683333
# inlet_longitude: 144.689444
# inlet_comment: multiple inlets have been used at the station, all in close proximity to each other.
# instrument: agilent_5975
# instrument_date: 2012-08-01 00:00:00
# instrument_comment: upgraded MSD detector with generally improved precisions
# instrument_1: agilent_5973
# instrument_date_1: 2004-01-01 00:00:00
# instrument_comment_1: original MSD detector
# data_dir: /agage/capegrim-medusa
# species: sf6
# calibration_scale: SIO-05
# units: ppt
# file_created: 2024-11-11 07:21:03
# flag: B for baseline, P for pollution event
# The time (DD MM YYYY hh min) indicates sample time
# mm/dd/yyyy hh:mm, year, month, day, hour, min, mole_fraction, repeability, flag
01/18/2011 22:08,2011,1,18,22,8,6.963,0.037,B
01/19/2011 00:08,2011,1,19,0,8,6.911,0.037,B
01/19/2011 10:08,2011,1,19,10,8,6.932,0.029,B
01/19/2011 12:08,2011,1,19,12,8,6.999,0.029,B
01/19/2011 14:09,2011,1,19,14,9,6.977,0.029,B
01/19/2011 16:09,2011,1,19,16,9,6.954,0.028,B
01/19/2011 18:09,2011,1,19,18,9,6.949,0.030,B
01/19/2011 20:09,2011,1,19,20,9,6.956,0.031,B
01/19/2011 22:09,2011,1,19,22,9,6.965,0.032,B
01/20/2011 00:09,2011,1,20,0,9,6.969,0.029,B
01/20/2011 02:09,2011,1,20,2,9,6.914,0.027,B
01/20/2011 04:09,2011,1,20,4,9,6.933,0.026,B
01/20/2011 06:09,2011,1,20,6,9,7.003,0.026,B
01/20/2011 08:09,2011,1,20,8,9,6.992,0.026,B
01/20/2011 10:09,2011,1,20,10,9,6.973,0.026,B
01/20/2011 12:09,2011,1,20,12,9,6.959,0.027,B
01/20/2011 14:09,2011,1,20,14,9,6.934,0.027,B
01/20/2011 16:09,2011,1,20,16,9,7.023,0.025,B
01/20/2011 18:09,2011,1,20,18,9,6.955,0.023,B
01/20/2011 20:09,2011,1,20,20,9,6.961,0.023,B
01/20/2011 22:09,2011,1,20,22,9,6.925,0.023,B
01/21/2011 00:09,2011,1,21,0,9,6.939,0.023,B
01/21/2011 02:09,2011,1,21,2,9,6.989,0.022,B
01/21/2011 04:09,2011,1,21,4,9,6.952,0.023,B
01/21/2011 06:09,2011,1,21,6,9,6.988,0.023,B
01/21/2011 08:09,2011,1,21,8,9,6.921,0.024,B
01/21/2011 10:09,2011,1,21,10,9,6.975,0.025,B
01/21/2011 12:09,2011,1,21,12,9,6.959,0.026,B
01/21/2011 14:09,2011,1,21,14,9,6.942,0.027,B
01/21/2011 16:09,2011,1,21,16,9,6.969,0.027,B
01/21/2011 18:09,2011,1,21,18,9,6.938,0.026,B
01/21/2011 20:09,2011,1,21,20,9,6.928,0.024,B
01/21/2011 22:09,2011,1,21,22,9,6.955,0.023,B
01/22/2011 00:09,2011,1,22,0,9,6.916,0.024,B
01/22/2011 02:09,2011,1,22,2,9,6.963,0.024,B
01/22/2011 04:09,2011,1,22,4,9,6.906,0.024,B
01/22/2011 06:09,2011,1,22,6,9,6.945,0.024,B
01/22/2011 08:09,2011,1,22,8,9,6.923,0.024,B
01/22/2011 10:09,2011,1,22,10,9,6.889,0.023,B
01/22/2011 12:09,2011,1,22,12,9,6.949,0.023,B
01/22/2011 14:09,2011,1,22,14,9,6.987,0.022,B
01/22/2011 16:09,2011,1,22,16,9,6.960,0.026,B
01/22/2011 18:09,2011,1,22,18,9,6.976,0.027,B
01/22/2011 20:09,2011,1,22,20,9,6.998,0.027,B
01/23/2011 02:09,2011,1,23,2,9,6.950,0.028,B
01/23/2011 04:09,2011,1,23,4,9,6.978,0.029,B
01/23/2011 06:09,2011,1,23,6,9,6.906,0.028,B
01/23/2011 08:09,2011,1,23,8,9,6.940,0.027,B
01/23/2011 10:09,2011,1,23,10,9,6.951,0.027,B
01/23/2011 12:09,2011,1,23,12,9,6.928,0.026,B
01/23/2011 14:09,2011,1,23,14,9,6.924,0.025,B
01/23/2011 16:09,2011,1,23,16,9,6.972,0.025,B
01/23/2011 18:09,2011,1,23,18,9,6.976,0.025,B
01/23/2011 20:09,2011,1,23,20,9,6.936,0.025,B
01/23/2011 22:09,2011,1,23,22,9,6.964,0.025,B
01/24/2011 00:09,2011,1,24,0,9,6.962,0.027,B
01/24/2011 02:09,2011,1,24,2,9,6.939,0.026,B
01/24/2011 04:09,2011,1,24,4,9,6.889,0.026,B
01/24/2011 06:09,2011,1,24,6,9,6.959,0.026,B
01/24/2011 08:09,2011,1,24,8,9,6.984,0.027,B
01/24/2011 10:09,2011,1,24,10,9,6.946,0.029,B
01/24/2011 12:09,2011,1,24,12,9,6.927,0.029,B
01/24/2011 14:09,2011,1,24,14,9,6.914,0.029,B
01/24/2011 16:10,2011,1,24,16,10,6.943,0.026,B
01/24/2011 18:10,2011,1,24,18,10,6.902,0.026,B
01/24/2011 20:10,2011,1,24,20,10,6.965,0.028,B
01/24/2011 22:10,2011,1,24,22,10,6.953,0.026,B
01/25/2011 00:10,2011,1,25,0,10,6.952,0.026,B
01/25/2011 02:10,2011,1,25,2,10,6.966,0.026,B
01/25/2011 04:10,2011,1,25,4,10,6.887,0.025,B
01/25/2011 06:10,2011,1,25,6,10,6.883,0.025,B
01/25/2011 08:10,2011,1,25,8,10,6.922,0.026,B
01/25/2011 10:10,2011,1,25,10,10,6.997,0.026,B
01/25/2011 12:10,2011,1,25,12,10,6.955,0.030,B
01/25/2011 14:10,2011,1,25,14,10,6.919,0.032,B
01/25/2011 16:10,2011,1,25,16,10,6.950,0.033,B
01/25/2011 18:10,2011,1,25,18,10,6.889,0.033,B
01/25/2011 20:10,2011,1,25,20,10,6.907,0.034,B
01/25/2011 22:10,2011,1,25,22,10,6.969,0.035,B
01/26/2011 00:10,2011,1,26,0,10,6.967,0.034,B
01/26/2011 10:10,2011,1,26,10,10,6.921,0.034,B
01/26/2011 12:10,2011,1,26,12,10,6.969,0.035,B
01/26/2011 14:10,2011,1,26,14,10,6.946,0.036,B
01/26/2011 16:10,2011,1,26,16,10,6.909,0.037,B
01/26/2011 18:10,2011,1,26,18,10,6.939,0.038,B
01/26/2011 20:10,2011,1,26,20,10,6.943,0.037,B
01/26/2011 22:10,2011,1,26,22,10,6.925,0.036,B
01/27/2011 00:10,2011,1,27,0,10,6.965,0.037,B
01/28/2011 01:09,2011,1,28,1,9,6.975,0.021,B
01/28/2011 03:09,2011,1,28,3,9,6.964,0.022,B
01/28/2011 05:09,2011,1,28,5,9,6.902,0.022,B
01/28/2011 07:09,2011,1,28,7,9,6.937,0.022,B
01/28/2011 09:09,2011,1,28,9,9,6.926,0.022,B
01/28/2011 11:09,2011,1,28,11,9,6.936,0.021,B
01/28/2011 13:09,2011,1,28,13,9,6.984,0.021,B
01/28/2011 15:09,2011,1,28,15,9,6.921,0.021,B
01/28/2011 17:09,2011,1,28,17,9,6.950,0.024,B
01/28/2011 19:09,2011,1,28,19,9,6.969,0.025,B
01/28/2011 21:09,2011,1,28,21,9,6.916,0.024,B
01/28/2011 23:09,2011,1,28,23,9,6.956,0.026,B
01/29/2011 01:09,2011,1,29,1,9,6.926,0.031,B
01/29/2011 03:09,2011,1,29,3,9,6.920,0.031,B
01/29/2011 05:09,2011,1,29,5,9,6.894,0.031,B
01/29/2011 07:09,2011,1,29,7,9,6.899,0.031,B
01/29/2011 09:09,2011,1,29,9,9,6.883,0.032,B
01/29/2011 11:09,2011,1,29,11,9,6.974,0.032,B
01/29/2011 13:09,2011,1,29,13,9,6.999,0.032,B
01/29/2011 15:09,2011,1,29,15,9,6.962,0.032,B
01/29/2011 17:09,2011,1,29,17,9,6.974,0.031,B
01/29/2011 19:09,2011,1,29,19,9,6.981,0.031,B
01/29/2011 21:09,2011,1,29,21,9,6.948,0.031,B
01/30/2011 03:09,2011,1,30,3,9,7.023,0.032,B
01/30/2011 05:09,2011,1,30,5,9,6.989,0.032,B
01/30/2011 07:09,2011,1,30,7,9,6.994,0.032,B
01/30/2011 09:09,2011,1,30,9,9,6.943,0.032,B
01/30/2011 11:09,2011,1,30,11,9,6.953,0.033,B
01/30/2011 13:09,2011,1,30,13,9,6.936,0.034,B
01/30/2011 15:09,2011,1,30,15,9,6.950,0.034,B
01/30/2011 17:09,2011,1,30,17,9,6.945,0.033,B
01/30/2011 19:09,2011,1,30,19,9,6.940,0.033,B
01/30/2011 21:09,2011,1,30,21,9,6.909,0.034,B
01/30/2011 23:09,2011,1,30,23,9,6.989,0.032,B
01/31/2011 01:09,2011,1,31,1,9,7.009,0.025,B
01/31/2011 03:09,2011,1,31,3,9,NaN,NaN,-
01/31/2011 05:09,2011,1,31,5,9,7.003,0.028,B
01/31/2011 07:09,2011,1,31,7,9,7.032,0.028,B
01/31/2011 09:09,2011,1,31,9,9,7.016,0.027,B
01/31/2011 11:09,2011,1,31,11,9,6.957,0.026,B
01/31/2011 13:09,2011,1,31,13,9,6.956,0.025,B
01/31/2011 15:09,2011,1,31,15,9,6.978,0.024,B
01/31/2011 17:09,2011,1,31,17,9,6.986,0.024,B
01/31/2011 19:09,2011,1,31,19,9,7.024,0.024,B
01/31/2011 21:09,2011,1,31,21,9,6.996,0.026,B
01/31/2011 23:09,2011,1,31,23,9,7.002,0.026,B
02/01/2011 02:16,2011,2,1,2,16,6.942,0.026,B
02/01/2011 04:16,2011,2,1,4,16,6.969,0.027,B
02/01/2011 06:16,2011,2,1,6,16,6.948,0.026,B
02/01/2011 08:16,2011,2,1,8,16,6.961,0.025,B
02/01/2011 10:16,2011,2,1,10,16,6.957,0.023,B
02/01/2011 12:16,2011,2,1,12,16,6.968,0.024,B
02/01/2011 14:16,2011,2,1,14,16,6.922,0.024,B
02/01/2011 16:17,2011,2,1,16,17,6.932,0.025,B
02/01/2011 18:17,2011,2,1,18,17,6.898,0.027,B
02/01/2011 20:17,2011,2,1,20,17,6.986,0.028,B
02/01/2011 22:17,2011,2,1,22,17,6.969,0.027,B
02/02/2011 00:17,2011,2,2,0,17,6.964,0.027,B
02/02/2011 10:17,2011,2,2,10,17,6.996,0.025,B
02/02/2011 12:17,2011,2,2,12,17,6.987,0.026,B
02/02/2011 14:17,2011,2,2,14,17,6.943,0.026,B
02/02/2011 16:17,2011,2,2,16,17,6.936,0.032,B
02/02/2011 18:17,2011,2,2,18,17,6.987,0.033,B
02/02/2011 20:17,2011,2,2,20,17,6.980,0.033,B
02/02/2011 22:17,2011,2,2,22,17,6.964,0.032,B
02/03/2011 00:17,2011,2,3,0,17,6.933,0.031,B
02/03/2011 02:17,2011,2,3,2,17,7.001,0.031,B
02/03/2011 04:17,2011,2,3,4,17,6.980,0.032,B
02/03/2011 06:17,2011,2,3,6,17,6.981,0.032,B
02/03/2011 08:17,2011,2,3,8,17,6.984,0.033,B
02/03/2011 10:17,2011,2,3,10,17,6.982,0.032,B
02/03/2011 12:17,2011,2,3,12,17,6.988,0.032,B
02/03/2011 14:17,2011,2,3,14,17,6.933,0.032,B
02/03/2011 16:17,2011,2,3,16,17,6.945,0.032,B
02/03/2011 18:17,2011,2,3,18,17,6.944,0.030,B
02/03/2011 20:17,2011,2,3,20,17,7.032,0.030,B
02/03/2011 22:17,2011,2,3,22,17,6.958,0.030,B
02/04/2011 00:17,2011,2,4,0,17,7.042,0.032,B
02/04/2011 02:17,2011,2,4,2,17,7.015,0.031,B
02/04/2011 04:17,2011,2,4,4,17,6.949,0.031,B
02/04/2011 06:17,2011,2,4,6,17,6.997,0.032,B
02/04/2011 08:17,2011,2,4,8,17,6.934,0.032,B
02/04/2011 10:17,2011,2,4,10,17,6.978,0.032,B
02/04/2011 12:17,2011,2,4,12,17,6.969,0.032,B
02/04/2011 14:17,2011,2,4,14,17,6.999,0.032,B
02/04/2011 16:17,2011,2,4,16,17,6.973,0.026,B
02/04/2011 18:17,2011,2,4,18,17,6.998,0.027,B
02/04/2011 20:17,2011,2,4,20,17,6.994,0.030,B
02/04/2011 22:17,2011,2,4,22,17,6.977,0.030,B
02/05/2011 00:17,2011,2,5,0,17,6.981,0.031,B
02/05/2011 02:17,2011,2,5,2,17,6.959,0.030,B
02/05/2011 04:17,2011,2,5,4,17,6.960,0.031,B
02/05/2011 06:17,2011,2,5,6,17,6.992,0.030,B
02/05/2011 08:17,2011,2,5,8,17,7.004,0.030,B
02/05/2011 10:17,2011,2,5,10,17,6.974,0.030,B
02/05/2011 12:17,2011,2,5,12,17,6.994,0.030,B
02/05/2011 14:17,2011,2,5,14,17,6.874,0.030,B
02/05/2011 16:17,2011,2,5,16,17,6.932,0.030,B
02/05/2011 18:17,2011,2,5,18,17,6.906,0.031,B
02/05/2011 20:17,2011,2,5,20,17,6.955,0.034,B
02/06/2011 02:17,2011,2,6,2,17,6.920,0.033,B
02/06/2011 04:17,2011,2,6,4,17,6.990,0.033,B
02/06/2011 06:17,2011,2,6,6,17,6.929,0.033,B
02/06/2011 08:17,2011,2,6,8,17,6.898,0.032,B
02/06/2011 10:17,2011,2,6,10,17,6.963,0.034,B
02/06/2011 12:17,2011,2,6,12,17,6.906,0.034,B
02/06/2011 14:17,2011,2,6,14,17,6.962,0.034,B
02/06/2011 16:17,2011,2,6,16,17,6.950,0.034,B
02/06/2011 18:17,2011,2,6,18,17,6.961,0.035,B
02/06/2011 20:17,2011,2,6,20,17,6.915,0.033,B
02/06/2011 22:17,2011,2,6,22,17,6.875,0.031,B
02/07/2011 00:18,2011,2,7,0,18,6.887,0.029,B
02/07/2011 02:18,2011,2,7,2,18,6.931,0.029,B
02/07/2011 04:18,2011,2,7,4,18,6.963,0.030,B
02/07/2011 20:18,2011,2,7,20,18,6.922,0.027,B
02/07/2011 22:18,2011,2,7,22,18,6.919,0.022,B
02/08/2011 06:18,2011,2,8,6,18,NaN,NaN,-
02/08/2011 08:18,2011,2,8,8,18,7.002,0.024,B
02/08/2011 10:18,2011,2,8,10,18,6.948,0.025,B
02/08/2011 12:18,2011,2,8,12,18,6.983,0.025,B
02/08/2011 14:18,2011,2,8,14,18,6.982,0.025,B
02/08/2011 16:18,2011,2,8,16,18,6.906,0.025,B
02/08/2011 18:18,2011,2,8,18,18,6.939,0.026,B
02/08/2011 20:18,2011,2,8,20,18,6.914,0.029,B
02/08/2011 22:18,2011,2,8,22,18,6.917,0.029,B
02/09/2011 00:22,2011,2,9,0,22,6.975,0.029,B
02/09/2011 16:22,2011,2,9,16,22,6.948,0.032,B
02/09/2011 18:22,2011,2,9,18,22,6.938,0.035,B
02/09/2011 20:22,2011,2,9,20,22,6.990,0.036,B
02/09/2011 22:22,2011,2,9,22,22,6.910,0.036,B
02/10/2011 20:22,2011,2,10,20,22,6.978,0.041,B
02/10/2011 22:22,2011,2,10,22,22,NaN,NaN,-
02/11/2011 00:33,2011,2,11,0,33,6.948,0.042,B
02/11/2011 02:33,2011,2,11,2,33,6.942,0.043,B
02/11/2011 04:33,2011,2,11,4,33,6.928,0.043,B
02/11/2011 06:33,2011,2,11,6,33,6.928,0.043,B
02/11/2011 08:33,2011,2,11,8,33,6.943,0.044,B
02/11/2011 10:33,2011,2,11,10,33,6.972,0.045,B
02/11/2011 12:33,2011,2,11,12,33,6.943,0.045,B
02/11/2011 14:33,2011,2,11,14,33,6.969,0.045,B
02/11/2011 16:33,2011,2,11,16,33,6.991,0.044,B
02/11/2011 18:33,2011,2,11,18,33,6.942,0.041,B
02/11/2011 20:33,2011,2,11,20,33,6.965,0.039,B
02/11/2011 22:34,2011,2,11,22,34,6.956,0.038,B
02/12/2011 00:34,2011,2,12,0,34,6.945,0.036,B
02/12/2011 02:34,2011,2,12,2,34,6.939,0.036,B
02/12/2011 04:34,2011,2,12,4,34,7.031,0.036,B
02/12/2011 06:34,2011,2,12,6,34,6.984,0.036,B
02/12/2011 08:34,2011,2,12,8,34,6.932,0.035,B
02/12/2011 10:34,2011,2,12,10,34,6.927,0.032,B
02/12/2011 12:34,2011,2,12,12,34,6.943,0.031,B
02/12/2011 14:34,2011,2,12,14,34,6.963,0.032,B
02/12/2011 16:34,2011,2,12,16,34,6.978,0.032,B
02/12/2011 18:34,2011,2,12,18,34,7.005,0.031,B
02/12/2011 20:34,2011,2,12,20,34,7.004,0.026,B
02/13/2011 02:34,2011,2,13,2,34,6.960,0.023,B
02/13/2011 04:34,2011,2,13,4,34,6.931,0.023,B
02/13/2011 06:34,2011,2,13,6,34,6.969,0.022,B
02/13/2011 08:34,2011,2,13,8,34,6.933,0.023,B
02/13/2011 10:34,2011,2,13,10,34,6.980,0.021,B
02/13/2011 12:34,2011,2,13,12,34,6.963,0.021,B
02/13/2011 14:34,2011,2,13,14,34,6.991,0.020,B
02/13/2011 16:34,2011,2,13,16,34,6.960,0.021,B
02/13/2011 18:34,2011,2,13,18,34,6.972,0.021,B
02/13/2011 20:34,2011,2,13,20,34,6.976,0.022,B
02/13/2011 22:34,2011,2,13,22,34,7.015,0.023,B
02/14/2011 00:34,2011,2,14,0,34,7.033,0.026,B
02/14/2011 02:34,2011,2,14,2,34,6.961,0.028,B
02/14/2011 04:34,2011,2,14,4,34,6.902,0.028,B
02/14/2011 06:34,2011,2,14,6,34,6.957,0.029,B
02/14/2011 08:34,2011,2,14,8,34,6.977,0.030,B
02/14/2011 10:34,2011,2,14,10,34,6.992,0.030,B
02/14/2011 12:34,2011,2,14,12,34,6.967,0.031,B
02/14/2011 14:34,2011,2,14,14,34,6.928,0.031,B
02/14/2011 16:34,2011,2,14,16,34,6.974,0.031,B
02/14/2011 18:34,2011,2,14,18,34,6.976,0.030,B
02/14/2011 20:34,2011,2,14,20,34,6.932,0.029,B
02/14/2011 22:34,2011,2,14,22,34,6.946,0.030,B
02/15/2011 00:34,2011,2,15,0,34,6.976,0.030,B
02/15/2011 02:34,2011,2,15,2,34,7.001,0.031,B
02/15/2011 04:34,2011,2,15,4,34,6.990,0.030,B
02/15/2011 06:34,2011,2,15,6,34,6.992,0.031,B
02/15/2011 08:34,2011,2,15,8,34,6.977,0.030,B
02/15/2011 10:34,2011,2,15,10,34,6.974,0.031,B
02/15/2011 12:34,2011,2,15,12,34,6.938,0.031,B
02/15/2011 14:34,2011,2,15,14,34,7.005,0.032,B
02/15/2011 16:34,2011,2,15,16,34,6.932,0.031,B
02/15/2011 18:34,2011,2,15,18,34,6.990,0.030,B
02/15/2011 20:34,2011,2,15,20,34,6.919,0.030,B
02/15/2011 22:34,2011,2,15,22,34,7.004,0.030,B
02/16/2011 00:34,2011,2,16,0,34,7.011,0.029,B
02/16/2011 10:34,2011,2,16,10,34,6.962,0.026,B
02/16/2011 12:34,2011,2,16,12,34,7.003,0.025,B
02/16/2011 14:34,2011,2,16,14,34,6.962,0.025,B
02/16/2011 16:34,2011,2,16,16,34,6.968,0.024,B
02/16/2011 18:34,2011,2,16,18,34,6.985,0.024,B
02/16/2011 20:34,2011,2,16,20,34,6.998,0.025,B
02/16/2011 22:34,2011,2,16,22,34,7.007,0.027,B
02/17/2011 00:34,2011,2,17,0,34,6.970,0.030,B
02/17/2011 02:34,2011,2,17,2,34,7.017,0.032,B
02/17/2011 04:34,2011,2,17,4,34,7.019,0.032,B
02/17/2011 06:34,2011,2,17,6,34,7.002,0.032,B
02/17/2011 08:35,2011,2,17,8,35,6.965,0.031,B
02/17/2011 10:35,2011,2,17,10,35,6.974,0.031,B
02/17/2011 12:35,2011,2,17,12,35,6.991,0.031,B
02/17/2011 14:35,2011,2,17,14,35,7.010,0.031,B
02/17/2011 16:35,2011,2,17,16,35,6.967,0.031,B
02/17/2011 18:35,2011,2,17,18,35,6.992,0.031,B
02/17/2011 20:35,2011,2,17,20,35,7.026,0.033,B
02/17/2011 22:35,2011,2,17,22,35,6.950,0.036,B
02/18/2011 00:35,2011,2,18,0,35,6.943,0.036,B
02/18/2011 02:35,2011,2,18,2,35,7.020,0.037,B
02/18/2011 04:35,2011,2,18,4,35,6.914,0.037,B
02/18/2011 06:35,2011,2,18,6,35,7.017,0.037,B
02/18/2011 08:35,2011,2,18,8,35,6.981,0.037,B
02/18/2011 10:35,2011,2,18,10,35,6.981,0.037,B
02/18/2011 12:35,2011,2,18,12,35,6.955,0.038,B
02/18/2011 14:35,2011,2,18,14,35,7.016,0.040,B
02/18/2011 16:35,2011,2,18,16,35,6.929,0.040,B
02/18/2011 18:35,2011,2,18,18,35,7.006,0.041,B
02/18/2011 20:35,2011,2,18,20,35,6.997,0.041,B
02/18/2011 22:35,2011,2,18,22,35,6.959,0.040,B
02/19/2011 00:35,2011,2,19,0,35,7.017,0.037,B
02/19/2011 02:35,2011,2,19,2,35,7.002,0.035,B
02/19/2011 04:35,2011,2,19,4,35,7.007,0.036,B
02/19/2011 06:35,2011,2,19,6,35,6.999,0.036,B
02/19/2011 08:35,2011,2,19,8,35,6.987,0.036,B
02/19/2011 10:35,2011,2,19,10,35,6.971,0.036,B
02/19/2011 12:35,2011,2,19,12,35,6.956,0.037,B
02/19/2011 14:35,2011,2,19,14,35,7.014,0.037,B
02/19/2011 16:35,2011,2,19,16,35,7.018,0.037,B
02/19/2011 18:35,2011,2,19,18,35,7.009,0.037,B
02/19/2011 20:35,2011,2,19,20,35,7.055,0.036,B
02/20/2011 02:35,2011,2,20,2,35,6.965,0.033,B
02/20/2011 04:35,2011,2,20,4,35,6.925,0.032,B
02/20/2011 06:35,2011,2,20,6,35,6.968,0.034,B
02/20/2011 08:35,2011,2,20,8,35,6.910,0.033,B
02/20/2011 10:35,2011,2,20,10,35,6.941,0.033,B
02/20/2011 12:35,2011,2,20,12,35,6.924,0.032,B
02/20/2011 14:35,2011,2,20,14,35,6.945,0.029,B
02/20/2011 16:35,2011,2,20,16,35,7.047,0.029,B
02/20/2011 18:35,2011,2,20,18,35,6.961,0.029,B
02/20/2011 20:35,2011,2,20,20,35,6.971,0.028,B
02/20/2011 22:35,2011,2,20,22,35,6.971,0.027,B
02/21/2011 00:35,2011,2,21,0,35,6.946,0.027,B
02/21/2011 02:35,2011,2,21,2,35,6.990,0.027,B
02/21/2011 04:35,2011,2,21,4,35,6.911,0.025,B
02/21/2011 06:35,2011,2,21,6,35,6.899,0.024,B
02/21/2011 08:35,2011,2,21,8,35,6.951,0.025,B
02/21/2011 10:35,2011,2,21,10,35,6.963,0.028,B
02/21/2011 12:35,2011,2,21,12,35,7.009,0.028,B
02/21/2011 14:35,2011,2,21,14,35,6.957,0.030,B
02/21/2011 16:35,2011,2,21,16,35,6.955,0.030,B
02/21/2011 18:35,2011,2,21,18,35,6.919,0.030,B
02/21/2011 20:35,2011,2,21,20,35,6.932,0.030,B
02/21/2011 22:35,2011,2,21,22,35,6.950,0.030,B
02/22/2011 01:45,2011,2,22,1,45,6.989,0.032,B
02/22/2011 03:45,2011,2,22,3,45,6.999,0.033,B
02/22/2011 05:45,2011,2,22,5,45,6.995,0.031,B
02/22/2011 07:45,2011,2,22,7,45,7.017,0.032,B
02/22/2011 09:45,2011,2,22,9,45,6.963,0.034,B
02/22/2011 11:45,2011,2,22,11,45,6.943,0.034,B
02/22/2011 13:45,2011,2,22,13,45,6.938,0.035,B
02/22/2011 15:45,2011,2,22,15,45,6.949,0.034,B
02/22/2011 17:45,2011,2,22,17,45,6.981,0.035,B
02/22/2011 19:45,2011,2,22,19,45,7.007,0.035,B
02/22/2011 21:45,2011,2,22,21,45,7.035,0.035,B
02/22/2011 23:45,2011,2,22,23,45,6.969,0.035,B
02/23/2011 09:45,2011,2,23,9,45,6.983,0.039,B
02/23/2011 11:45,2011,2,23,11,45,6.981,0.038,B
02/23/2011 13:45,2011,2,23,13,45,6.977,0.038,B
02/23/2011 15:45,2011,2,23,15,45,6.996,0.036,B
02/23/2011 17:45,2011,2,23,17,45,6.933,0.035,B
02/23/2011 19:45,2011,2,23,19,45,6.997,0.036,B
02/23/2011 21:45,2011,2,23,21,45,6.949,0.036,B
02/23/2011 23:45,2011,2,23,23,45,6.962,0.036,B
02/24/2011 01:45,2011,2,24,1,45,6.978,0.034,B
02/24/2011 03:45,2011,2,24,3,45,7.013,0.033,B
02/24/2011 05:45,2011,2,24,5,45,7.053,0.032,B
02/24/2011 07:45,2011,2,24,7,45,6.996,0.030,B
02/24/2011 09:45,2011,2,24,9,45,7.035,0.029,B
02/24/2011 11:45,2011,2,24,11,45,6.996,0.028,B
02/24/2011 13:45,2011,2,24,13,45,6.967,0.028,B
02/24/2011 15:46,2011,2,24,15,46,6.926,0.029,B
02/24/2011 17:46,2011,2,24,17,46,6.964,0.029,B
02/24/2011 19:46,2011,2,24,19,46,6.998,0.029,B
02/24/2011 21:46,2011,2,24,21,46,6.985,0.029,B
02/24/2011 23:46,2011,2,24,23,46,6.977,0.028,B
02/25/2011 01:46,2011,2,25,1,46,6.960,0.027,B
02/25/2011 03:46,2011,2,25,3,46,7.024,0.023,B
02/25/2011 05:46,2011,2,25,5,46,6.968,0.023,B
02/25/2011 07:46,2011,2,25,7,46,6.983,0.023,B
02/25/2011 09:46,2011,2,25,9,46,6.998,0.023,B
02/25/2011 11:46,2011,2,25,11,46,6.979,0.022,B
02/25/2011 13:46,2011,2,25,13,46,6.931,0.023,B
02/25/2011 15:46,2011,2,25,15,46,6.991,0.024,B
02/25/2011 17:46,2011,2,25,17,46,6.982,0.024,B
02/25/2011 19:46,2011,2,25,19,46,6.932,0.023,B
02/25/2011 21:46,2011,2,25,21,46,6.995,0.023,B
02/25/2011 23:46,2011,2,25,23,46,6.983,0.023,B
02/26/2011 01:46,2011,2,26,1,46,7.034,0.024,B
02/26/2011 03:46,2011,2,26,3,46,6.957,0.024,B
02/26/2011 05:46,2011,2,26,5,46,6.961,0.025,B
02/26/2011 07:46,2011,2,26,7,46,7.005,0.026,B
02/26/2011 09:46,2011,2,26,9,46,6.999,0.026,B
02/26/2011 11:46,2011,2,26,11,46,6.969,0.027,B
02/26/2011 13:46,2011,2,26,13,46,6.956,0.028,B
02/26/2011 15:46,2011,2,26,15,46,7.010,0.028,B
02/26/2011 17:46,2011,2,26,17,46,6.990,0.027,B
02/26/2011 19:46,2011,2,26,19,46,6.994,0.026,B
02/27/2011 01:46,2011,2,27,1,46,6.971,0.030,B
02/27/2011 03:46,2011,2,27,3,46,7.032,0.032,B
02/27/2011 05:46,2011,2,27,5,46,6.986,0.033,B
02/27/2011 07:46,2011,2,27,7,46,6.989,0.033,B
02/27/2011 09:46,2011,2,27,9,46,6.990,0.034,B
02/27/2011 11:46,2011,2,27,11,46,6.987,0.034,B
02/27/2011 13:46,2011,2,27,13,46,6.987,0.033,B
02/27/2011 15:46,2011,2,27,15,46,6.971,0.032,B
02/27/2011 17:46,2011,2,27,17,46,6.975,0.032,B
02/27/2011 19:46,2011,2,27,19,46,7.024,0.032,B
02/27/2011 21:46,2011,2,27,21,46,6.995,0.035,B
02/27/2011 23:46,2011,2,27,23,46,6.918,0.036,B
02/28/2011 01:46,2011,2,28,1,46,6.967,0.037,B
02/28/2011 03:46,2011,2,28,3,46,7.034,0.038,B
02/28/2011 05:46,2011,2,28,5,46,6.922,0.036,B
02/28/2011 07:46,2011,2,28,7,46,6.985,0.037,B
02/28/2011 09:46,2011,2,28,9,46,6.952,0.036,B
02/28/2011 11:46,2011,2,28,11,46,6.953,0.035,B
02/28/2011 13:46,2011,2,28,13,46,6.956,0.036,B
02/28/2011 15:46,2011,2,28,15,46,6.962,0.039,B
02/28/2011 17:46,2011,2,28,17,46,6.981,0.039,B
02/28/2011 19:46,2011,2,28,19,46,6.973,0.041,B
