# comment: AGAGE GCMS-Medusa measurements. Output from GCWerks. See Miller et al. (2008), https://doi.org/10.1021/ac702084k; Arnold et al. (2012), https://doi.org/10.1021/ac300373e; or Prinn et al. (2018), https://doi.org/10.5194/essd-10-985-2018
# data_owner_email: paul.krummel@csiro.au
# data_owner: Paul Krummel
# station_long_name: Kennaook/Cape Grim, Tasmania, Australia
# inlet_base_elevation_masl: 94.000000
# inlet_latitude: -40.683333
# inlet_longitude: 144.689444
# inlet_comment: multiple inlets have been used at the station, all in close proximity to each other.
# instrument: agilent_5975
# instrument_date: 2012-08-01 00:00:00
# instrument_comment: upgraded MSD detector with generally improved precisions
# instrument_1: agilent_5973
# instrument_date_1: 2004-01-01 00:00:00
# instrument_comment_1: original MSD detector
# data_dir: /agage/capegrim-medusa
# species: hfc-125
# calibration_scale: SIO-14
# units: ppt
# file_created: 2024-11-11 07:21:03
# flag: B for baseline, P for pollution event
# The time (DD MM YYYY hh min) indicates sample time
# mm/dd/yyyy hh:mm, year, month, day, hour, min, mole_fraction, repeability, flag
04/25/2007 17:18,2007,4,25,17,18,4.806,0.030,B
04/25/2007 19:18,2007,4,25,19,18,4.845,0.031,B
04/25/2007 21:18,2007,4,25,21,18,4.827,0.031,B
04/25/2007 23:18,2007,4,25,23,18,4.842,0.029,B
04/26/2007 01:18,2007,4,26,1,18,4.877,0.028,B
04/26/2007 03:18,2007,4,26,3,18,4.877,0.028,B
04/26/2007 05:18,2007,4,26,5,18,4.762,0.027,B
04/26/2007 07:18,2007,4,26,7,18,4.791,0.026,B
04/26/2007 09:18,2007,4,26,9,18,4.815,0.026,B
04/26/2007 11:18,2007,4,26,11,18,4.889,0.027,B
04/26/2007 13:18,2007,4,26,13,18,4.841,0.027,B
04/26/2007 15:18,2007,4,26,15,18,4.886,0.028,B
04/26/2007 17:18,2007,4,26,17,18,4.849,0.027,B
04/26/2007 19:18,2007,4,26,19,18,4.809,0.028,B
04/26/2007 21:18,2007,4,26,21,18,4.914,0.028,B
04/26/2007 23:18,2007,4,26,23,18,4.844,0.026,B
04/27/2007 01:18,2007,4,27,1,18,4.865,0.026,B
04/27/2007 03:18,2007,4,27,3,18,4.879,0.027,B
04/27/2007 05:18,2007,4,27,5,18,4.866,0.028,B
04/27/2007 07:18,2007,4,27,7,18,4.840,0.027,B
04/27/2007 09:18,2007,4,27,9,18,4.865,0.026,B
04/27/2007 11:18,2007,4,27,11,18,4.816,0.024,B
04/27/2007 13:18,2007,4,27,13,18,4.829,0.024,B
04/27/2007 15:18,2007,4,27,15,18,4.821,0.021,B
04/27/2007 17:18,2007,4,27,17,18,4.856,0.020,B
04/27/2007 19:18,2007,4,27,19,18,4.855,0.020,B
04/27/2007 21:18,2007,4,27,21,18,4.875,0.021,B
04/27/2007 23:18,2007,4,27,23,18,4.854,0.020,B
04/28/2007 01:18,2007,4,28,1,18,4.874,0.022,B
04/28/2007 03:18,2007,4,28,3,18,4.859,0.024,B
04/28/2007 05:18,2007,4,28,5,18,4.865,0.025,B
04/28/2007 07:18,2007,4,28,7,18,4.820,0.025,B
04/28/2007 09:18,2007,4,28,9,18,4.840,0.026,B
04/28/2007 11:18,2007,4,28,11,18,4.805,0.026,B
04/28/2007 13:19,2007,4,28,13,19,4.859,0.025,B
04/28/2007 15:19,2007,4,28,15,19,4.888,0.025,B
04/28/2007 17:19,2007,4,28,17,19,4.852,0.024,B
04/28/2007 19:19,2007,4,28,19,19,4.933,0.029,P
04/28/2007 23:19,2007,4,28,23,19,4.904,0.030,B
04/29/2007 01:19,2007,4,29,1,19,4.895,0.030,B
04/29/2007 03:19,2007,4,29,3,19,4.883,0.030,B
04/29/2007 05:19,2007,4,29,5,19,4.943,0.030,P
04/29/2007 07:19,2007,4,29,7,19,4.944,0.031,P
04/29/2007 09:19,2007,4,29,9,19,4.870,0.032,B
04/29/2007 19:19,2007,4,29,19,19,4.952,0.033,P
04/29/2007 21:19,2007,4,29,21,19,4.943,0.033,P
04/29/2007 23:19,2007,4,29,23,19,5.138,0.035,P
04/30/2007 01:19,2007,4,30,1,19,4.908,0.035,B
04/30/2007 03:19,2007,4,30,3,19,4.949,0.044,P
04/30/2007 05:19,2007,4,30,5,19,4.856,0.044,B
04/30/2007 07:19,2007,4,30,7,19,4.875,0.044,B
04/30/2007 09:19,2007,4,30,9,19,4.972,0.045,P
04/30/2007 11:19,2007,4,30,11,19,5.192,0.050,P
04/30/2007 13:19,2007,4,30,13,19,5.075,0.051,P
04/30/2007 15:19,2007,4,30,15,19,4.881,0.049,B
04/30/2007 17:19,2007,4,30,17,19,4.897,0.055,B
04/30/2007 19:19,2007,4,30,19,19,4.867,0.054,B
04/30/2007 21:19,2007,4,30,21,19,4.890,0.053,B
04/30/2007 23:19,2007,4,30,23,19,4.889,0.054,B
05/01/2007 01:19,2007,5,1,1,19,4.992,0.055,P
05/01/2007 03:19,2007,5,1,3,19,4.964,0.053,B
05/01/2007 05:19,2007,5,1,5,19,5.911,0.064,P
05/01/2007 07:19,2007,5,1,7,19,8.248,0.091,P
05/01/2007 09:19,2007,5,1,9,19,7.723,0.083,P
05/01/2007 11:19,2007,5,1,11,19,5.800,0.062,P
05/01/2007 13:19,2007,5,1,13,19,5.502,0.060,P
05/01/2007 15:19,2007,5,1,15,19,5.205,0.058,P
05/01/2007 17:19,2007,5,1,17,19,5.349,0.061,P
05/01/2007 19:19,2007,5,1,19,19,4.785,0.054,B
05/01/2007 21:19,2007,5,1,21,19,4.856,0.055,B
05/01/2007 23:19,2007,5,1,23,19,4.760,0.055,B
05/02/2007 01:19,2007,5,2,1,19,4.719,0.053,B
05/02/2007 03:19,2007,5,2,3,19,4.780,0.050,B
05/02/2007 05:19,2007,5,2,5,19,4.754,0.049,B
05/02/2007 07:19,2007,5,2,7,19,4.793,0.050,B
05/02/2007 09:19,2007,5,2,9,19,4.797,0.052,B
05/02/2007 11:19,2007,5,2,11,19,4.875,0.050,B
05/02/2007 13:19,2007,5,2,13,19,4.826,0.048,B
05/02/2007 15:19,2007,5,2,15,19,4.869,0.047,B
05/02/2007 17:19,2007,5,2,17,19,5.978,0.051,P
05/02/2007 19:19,2007,5,2,19,19,5.773,0.049,P
05/02/2007 21:19,2007,5,2,21,19,5.282,0.046,P
05/02/2007 23:19,2007,5,2,23,19,4.836,0.042,B
05/03/2007 01:19,2007,5,3,1,19,4.779,0.041,B
05/03/2007 03:19,2007,5,3,3,19,4.821,0.041,B
05/03/2007 05:19,2007,5,3,5,19,4.816,0.042,B
05/03/2007 07:19,2007,5,3,7,19,4.796,0.042,B
05/03/2007 09:19,2007,5,3,9,19,4.848,0.042,B
05/03/2007 11:19,2007,5,3,11,19,4.779,0.041,B
05/03/2007 13:19,2007,5,3,13,19,4.872,0.042,B
05/03/2007 15:19,2007,5,3,15,19,4.861,0.042,B
05/03/2007 17:20,2007,5,3,17,20,4.763,0.039,B
05/03/2007 19:20,2007,5,3,19,20,4.743,0.040,B
05/03/2007 21:20,2007,5,3,21,20,4.739,0.041,B
05/03/2007 23:20,2007,5,3,23,20,4.801,0.042,B
05/04/2007 01:20,2007,5,4,1,20,4.796,0.044,B
05/04/2007 03:20,2007,5,4,3,20,4.885,0.045,B
05/04/2007 05:20,2007,5,4,5,20,4.736,0.041,B
05/04/2007 07:20,2007,5,4,7,20,4.795,0.041,B
05/04/2007 09:20,2007,5,4,9,20,4.853,0.041,B
05/04/2007 11:20,2007,5,4,11,20,4.804,0.041,B
05/04/2007 13:20,2007,5,4,13,20,4.848,0.041,B
05/04/2007 15:20,2007,5,4,15,20,4.850,0.043,B
05/04/2007 17:20,2007,5,4,17,20,4.926,0.044,B
05/04/2007 19:20,2007,5,4,19,20,4.816,0.044,B
05/04/2007 21:20,2007,5,4,21,20,4.803,0.044,B
05/04/2007 23:20,2007,5,4,23,20,4.821,0.045,B
05/05/2007 01:20,2007,5,5,1,20,4.748,0.045,B
05/05/2007 03:20,2007,5,5,3,20,4.733,0.046,B
05/05/2007 05:20,2007,5,5,5,20,4.823,0.046,B
05/05/2007 07:20,2007,5,5,7,20,4.816,0.046,B
05/05/2007 09:20,2007,5,5,9,20,4.817,0.048,B
05/05/2007 11:20,2007,5,5,11,20,4.812,0.049,B
05/05/2007 13:20,2007,5,5,13,20,4.817,0.048,B
05/05/2007 15:20,2007,5,5,15,20,4.817,0.047,B
05/05/2007 17:20,2007,5,5,17,20,4.936,0.048,B
05/05/2007 19:20,2007,5,5,19,20,4.842,0.047,B
05/05/2007 23:20,2007,5,5,23,20,4.832,0.045,B
05/06/2007 01:20,2007,5,6,1,20,4.794,0.043,B
05/06/2007 03:20,2007,5,6,3,20,4.825,0.042,B
05/06/2007 05:20,2007,5,6,5,20,4.869,0.044,B
05/06/2007 07:20,2007,5,6,7,20,4.767,0.042,B
05/06/2007 09:20,2007,5,6,9,20,4.817,0.041,B
05/06/2007 19:20,2007,5,6,19,20,4.814,0.035,B
05/06/2007 21:20,2007,5,6,21,20,4.856,0.034,B
05/06/2007 23:20,2007,5,6,23,20,4.894,0.031,B
05/07/2007 01:20,2007,5,7,1,20,4.968,0.031,P
05/07/2007 03:20,2007,5,7,3,20,4.965,0.033,P
05/07/2007 06:48,2007,5,7,6,48,5.528,0.051,P
05/07/2007 08:48,2007,5,7,8,48,5.684,0.051,P
05/07/2007 10:48,2007,5,7,10,48,5.156,0.044,P
05/07/2007 12:48,2007,5,7,12,48,4.995,0.045,P
05/07/2007 14:48,2007,5,7,14,48,4.852,0.047,B
05/07/2007 16:48,2007,5,7,16,48,4.778,0.046,B
05/07/2007 18:48,2007,5,7,18,48,NaN,NaN,-
05/07/2007 20:48,2007,5,7,20,48,4.911,0.048,B
05/07/2007 22:48,2007,5,7,22,48,4.898,0.049,B
05/08/2007 00:48,2007,5,8,0,48,4.909,0.049,B
05/08/2007 02:48,2007,5,8,2,48,4.838,0.049,B
05/08/2007 04:48,2007,5,8,4,48,4.820,0.048,B
05/08/2007 06:48,2007,5,8,6,48,4.768,0.048,B
05/08/2007 08:48,2007,5,8,8,48,4.801,0.049,B
05/08/2007 10:48,2007,5,8,10,48,4.722,0.049,B
05/08/2007 12:48,2007,5,8,12,48,4.823,0.051,B
05/08/2007 14:48,2007,5,8,14,48,4.853,0.053,B
05/08/2007 16:48,2007,5,8,16,48,4.858,0.055,B
05/08/2007 18:48,2007,5,8,18,48,4.821,0.054,B
05/08/2007 20:48,2007,5,8,20,48,4.847,0.054,B
05/08/2007 22:48,2007,5,8,22,48,4.882,0.057,B
05/09/2007 00:48,2007,5,9,0,48,4.738,0.057,B
05/09/2007 02:48,2007,5,9,2,48,4.970,0.058,B
05/09/2007 04:48,2007,5,9,4,48,4.852,0.057,B
05/09/2007 06:49,2007,5,9,6,49,NaN,NaN,-
05/09/2007 08:49,2007,5,9,8,49,NaN,NaN,-
05/09/2007 10:49,2007,5,9,10,49,NaN,NaN,-
05/09/2007 12:49,2007,5,9,12,49,NaN,NaN,-
05/09/2007 14:49,2007,5,9,14,49,NaN,NaN,-
05/09/2007 16:49,2007,5,9,16,49,NaN,NaN,-
05/09/2007 18:49,2007,5,9,18,49,NaN,NaN,-
05/09/2007 20:49,2007,5,9,20,49,NaN,NaN,-
05/09/2007 22:49,2007,5,9,22,49,NaN,NaN,-
05/10/2007 01:08,2007,5,10,1,8,4.747,NaN,B
05/10/2007 03:08,2007,5,10,3,8,4.819,NaN,B
05/10/2007 05:08,2007,5,10,5,8,NaN,NaN,-
05/10/2007 07:08,2007,5,10,7,8,4.849,0.037,B
05/10/2007 09:08,2007,5,10,9,8,4.893,0.039,B
05/10/2007 11:08,2007,5,10,11,8,4.860,0.042,B
05/10/2007 13:08,2007,5,10,13,8,4.806,0.047,B
05/10/2007 15:08,2007,5,10,15,8,4.921,0.048,B
05/10/2007 17:08,2007,5,10,17,8,4.849,0.046,B
05/10/2007 19:08,2007,5,10,19,8,4.940,0.045,B
05/10/2007 21:08,2007,5,10,21,8,4.921,0.046,B
05/10/2007 23:08,2007,5,10,23,8,4.829,0.045,B
05/11/2007 01:08,2007,5,11,1,8,4.838,0.044,B
05/11/2007 03:08,2007,5,11,3,8,4.918,0.046,B
05/11/2007 05:08,2007,5,11,5,8,4.893,0.047,B
05/11/2007 07:08,2007,5,11,7,8,4.763,0.045,B
05/11/2007 09:08,2007,5,11,9,8,4.821,0.046,B
05/11/2007 11:08,2007,5,11,11,8,4.878,0.050,B
05/11/2007 13:08,2007,5,11,13,8,4.838,0.059,B
05/11/2007 15:08,2007,5,11,15,8,4.939,0.061,B
05/11/2007 17:08,2007,5,11,17,8,4.839,0.059,B
05/11/2007 19:08,2007,5,11,19,8,4.901,0.060,B
05/11/2007 21:08,2007,5,11,21,8,4.898,0.060,B
05/11/2007 23:08,2007,5,11,23,8,4.883,0.061,B
05/12/2007 01:08,2007,5,12,1,8,4.884,0.060,B
05/12/2007 03:08,2007,5,12,3,8,4.878,0.060,B
05/12/2007 05:08,2007,5,12,5,8,4.849,0.064,B
05/12/2007 07:08,2007,5,12,7,8,4.895,0.065,B
05/12/2007 09:08,2007,5,12,9,8,4.862,0.068,B
05/12/2007 11:08,2007,5,12,11,8,4.933,0.073,B
05/12/2007 13:08,2007,5,12,13,8,4.942,0.073,B
05/12/2007 15:08,2007,5,12,15,8,4.872,0.070,B
05/12/2007 17:08,2007,5,12,17,8,4.902,0.070,B
05/12/2007 19:08,2007,5,12,19,8,4.992,0.071,B
05/12/2007 21:08,2007,5,12,21,8,5.015,0.074,B
05/13/2007 01:08,2007,5,13,1,8,5.117,0.076,P
05/13/2007 03:08,2007,5,13,3,8,5.206,0.077,P
05/13/2007 05:08,2007,5,13,5,8,5.213,0.078,P
05/13/2007 07:08,2007,5,13,7,8,5.218,0.077,P
05/13/2007 09:08,2007,5,13,9,8,5.212,0.077,P
05/13/2007 11:09,2007,5,13,11,9,5.082,0.071,P
05/13/2007 21:09,2007,5,13,21,9,5.121,0.063,P
05/13/2007 23:09,2007,5,13,23,9,5.464,0.068,P
05/14/2007 01:09,2007,5,14,1,9,5.004,0.062,P
05/14/2007 03:09,2007,5,14,3,9,5.209,0.067,P
05/14/2007 05:09,2007,5,14,5,9,5.218,0.066,P
05/14/2007 07:09,2007,5,14,7,9,5.132,0.065,P
05/14/2007 09:09,2007,5,14,9,9,5.052,0.059,P
05/14/2007 11:09,2007,5,14,11,9,5.144,0.057,P
05/14/2007 13:09,2007,5,14,13,9,5.045,0.056,P
05/14/2007 15:09,2007,5,14,15,9,5.044,0.056,P
05/14/2007 17:09,2007,5,14,17,9,5.028,0.056,P
05/14/2007 19:09,2007,5,14,19,9,5.119,0.057,P
05/14/2007 21:09,2007,5,14,21,9,5.069,0.054,P
05/14/2007 23:09,2007,5,14,23,9,5.150,0.052,P
05/15/2007 01:09,2007,5,15,1,9,5.182,0.052,P
05/15/2007 03:09,2007,5,15,3,9,5.259,0.053,P
05/15/2007 05:09,2007,5,15,5,9,5.384,0.053,P
05/15/2007 07:09,2007,5,15,7,9,5.417,0.054,P
05/15/2007 09:09,2007,5,15,9,9,5.269,0.051,P
05/15/2007 11:09,2007,5,15,11,9,5.141,0.051,P
05/15/2007 13:09,2007,5,15,13,9,5.357,0.058,P
05/15/2007 15:09,2007,5,15,15,9,5.333,0.059,P
05/15/2007 17:09,2007,5,15,17,9,5.133,0.057,P
05/15/2007 19:09,2007,5,15,19,9,5.503,0.062,P
05/15/2007 21:09,2007,5,15,21,9,5.224,0.058,P
05/15/2007 23:09,2007,5,15,23,9,5.340,0.059,P
05/16/2007 01:09,2007,5,16,1,9,5.437,0.059,P
05/16/2007 03:09,2007,5,16,3,9,5.378,0.059,P
05/16/2007 06:43,2007,5,16,6,43,5.123,0.049,P
05/16/2007 08:43,2007,5,16,8,43,4.992,0.049,B
05/16/2007 10:43,2007,5,16,10,43,4.953,0.049,B
05/16/2007 12:43,2007,5,16,12,43,4.989,0.048,B
05/16/2007 14:43,2007,5,16,14,43,5.149,0.050,P
05/16/2007 16:43,2007,5,16,16,43,5.238,0.049,P
05/16/2007 18:43,2007,5,16,18,43,5.228,0.049,P
05/16/2007 20:43,2007,5,16,20,43,5.247,0.050,P
05/16/2007 22:43,2007,5,16,22,43,5.218,0.049,P
05/17/2007 00:43,2007,5,17,0,43,5.451,0.051,P
05/17/2007 02:43,2007,5,17,2,43,5.401,0.051,P
05/17/2007 04:43,2007,5,17,4,43,5.515,0.052,P
05/17/2007 06:43,2007,5,17,6,43,5.055,0.046,P
05/17/2007 08:43,2007,5,17,8,43,5.276,0.052,P
05/17/2007 10:43,2007,5,17,10,43,5.267,0.052,P
05/17/2007 12:43,2007,5,17,12,43,5.219,0.051,P
05/17/2007 14:43,2007,5,17,14,43,5.037,0.048,P
05/17/2007 16:43,2007,5,17,16,43,5.073,0.046,P
05/17/2007 18:43,2007,5,17,18,43,4.970,0.045,B
05/17/2007 20:43,2007,5,17,20,43,5.208,0.048,P
05/17/2007 22:43,2007,5,17,22,43,5.381,0.048,P
05/18/2007 00:43,2007,5,18,0,43,5.354,0.050,P
05/18/2007 02:43,2007,5,18,2,43,5.188,0.049,P
05/18/2007 04:43,2007,5,18,4,43,5.329,0.050,P
05/18/2007 06:43,2007,5,18,6,43,5.152,0.049,P
05/18/2007 08:43,2007,5,18,8,43,5.202,0.049,P
05/18/2007 10:43,2007,5,18,10,43,5.141,0.047,P
05/18/2007 12:43,2007,5,18,12,43,5.175,0.045,P
05/18/2007 14:43,2007,5,18,14,43,5.190,0.045,P
05/18/2007 16:43,2007,5,18,16,43,5.094,0.044,P
05/18/2007 18:43,2007,5,18,18,43,4.919,0.044,B
05/18/2007 20:43,2007,5,18,20,43,4.931,0.044,B
05/18/2007 22:43,2007,5,18,22,43,4.833,0.046,B
05/19/2007 00:43,2007,5,19,0,43,4.908,0.048,B
05/19/2007 02:43,2007,5,19,2,43,4.997,0.054,B
05/19/2007 04:43,2007,5,19,4,43,4.790,0.056,B
05/19/2007 06:43,2007,5,19,6,43,4.779,0.057,B
05/19/2007 08:43,2007,5,19,8,43,4.938,0.057,B
05/19/2007 10:43,2007,5,19,10,43,4.813,0.054,B
05/19/2007 12:43,2007,5,19,12,43,4.893,0.057,B
05/19/2007 14:43,2007,5,19,14,43,4.795,0.058,B
05/19/2007 16:43,2007,5,19,16,43,4.871,0.059,B
05/19/2007 18:43,2007,5,19,18,43,4.864,0.059,B
05/19/2007 20:43,2007,5,19,20,43,4.945,0.059,B
05/20/2007 00:44,2007,5,20,0,44,4.954,0.058,B
05/20/2007 02:44,2007,5,20,2,44,4.851,0.056,B
05/20/2007 04:44,2007,5,20,4,44,4.817,0.055,B
05/20/2007 06:44,2007,5,20,6,44,4.726,0.054,B
05/20/2007 08:44,2007,5,20,8,44,4.903,0.057,B
05/20/2007 10:44,2007,5,20,10,44,4.858,0.058,B
05/20/2007 20:44,2007,5,20,20,44,4.987,0.067,B
05/20/2007 22:44,2007,5,20,22,44,4.869,0.063,B
05/21/2007 00:44,2007,5,21,0,44,4.812,0.062,B
05/21/2007 02:44,2007,5,21,2,44,4.924,0.061,B
05/21/2007 04:44,2007,5,21,4,44,4.798,0.057,B
05/21/2007 06:44,2007,5,21,6,44,4.804,0.061,B
05/21/2007 08:44,2007,5,21,8,44,4.909,0.064,B
05/21/2007 10:44,2007,5,21,10,44,4.747,0.068,B
05/21/2007 12:44,2007,5,21,12,44,4.787,0.067,B
05/21/2007 14:44,2007,5,21,14,44,4.920,0.065,B
05/21/2007 16:44,2007,5,21,16,44,4.860,0.066,B
05/21/2007 18:44,2007,5,21,18,44,4.712,0.064,B
05/21/2007 20:44,2007,5,21,20,44,4.819,0.065,B
05/21/2007 22:44,2007,5,21,22,44,4.903,0.065,B
05/22/2007 00:44,2007,5,22,0,44,4.790,0.065,B
05/22/2007 02:44,2007,5,22,2,44,4.777,0.065,B
05/22/2007 04:44,2007,5,22,4,44,4.775,0.065,B
05/22/2007 06:44,2007,5,22,6,44,4.737,0.068,B
05/22/2007 08:44,2007,5,22,8,44,4.899,0.072,B
05/22/2007 10:44,2007,5,22,10,44,4.849,0.070,B
05/22/2007 12:44,2007,5,22,12,44,4.819,0.066,B
05/22/2007 14:44,2007,5,22,14,44,4.910,0.066,B
05/22/2007 16:44,2007,5,22,16,44,4.858,0.062,B
05/22/2007 18:44,2007,5,22,18,44,4.901,0.062,B
05/22/2007 20:44,2007,5,22,20,44,4.932,0.062,B
05/22/2007 22:44,2007,5,22,22,44,4.941,0.063,B
05/23/2007 00:44,2007,5,23,0,44,4.922,0.063,B
05/23/2007 02:44,2007,5,23,2,44,4.828,0.059,B
05/23/2007 04:44,2007,5,23,4,44,4.811,0.058,B
05/23/2007 06:44,2007,5,23,6,44,4.941,0.060,B
05/23/2007 08:44,2007,5,23,8,44,4.893,0.054,B
05/23/2007 10:44,2007,5,23,10,44,4.921,0.047,B
05/23/2007 12:44,2007,5,23,12,44,4.868,0.044,B
05/23/2007 14:44,2007,5,23,14,44,4.893,0.045,B
05/23/2007 16:44,2007,5,23,16,44,4.909,0.045,B
05/23/2007 18:44,2007,5,23,18,44,4.910,0.046,B
05/23/2007 20:44,2007,5,23,20,44,4.926,0.046,B
05/23/2007 22:44,2007,5,23,22,44,4.933,0.047,B
05/24/2007 00:44,2007,5,24,0,44,5.001,0.047,B
05/25/2007 16:22,2007,5,25,16,22,4.893,0.067,B
05/25/2007 18:22,2007,5,25,18,22,4.896,0.068,B
05/25/2007 20:22,2007,5,25,20,22,5.008,0.071,B
05/25/2007 22:22,2007,5,25,22,22,5.022,0.072,B
05/26/2007 00:22,2007,5,26,0,22,4.863,0.068,B
05/26/2007 02:22,2007,5,26,2,22,4.860,0.069,B
05/26/2007 04:22,2007,5,26,4,22,4.936,0.071,B
05/26/2007 06:22,2007,5,26,6,22,4.870,0.069,B
05/26/2007 08:22,2007,5,26,8,22,4.918,0.065,B
05/26/2007 10:22,2007,5,26,10,22,4.872,0.064,B
05/26/2007 12:22,2007,5,26,12,22,5.069,0.066,B
05/26/2007 14:22,2007,5,26,14,22,5.156,0.067,P
05/26/2007 16:22,2007,5,26,16,22,4.976,0.065,B
05/26/2007 18:22,2007,5,26,18,22,4.980,0.067,B
05/26/2007 20:22,2007,5,26,20,22,4.894,0.067,B
05/27/2007 00:22,2007,5,27,0,22,5.011,0.072,B
05/27/2007 02:22,2007,5,27,2,22,4.971,0.068,B
05/27/2007 04:22,2007,5,27,4,22,4.984,0.055,B
05/27/2007 06:22,2007,5,27,6,22,5.124,0.041,P
05/27/2007 08:22,2007,5,27,8,22,4.998,0.040,B
05/27/2007 10:22,2007,5,27,10,22,5.053,0.042,P
05/27/2007 20:22,2007,5,27,20,22,NaN,NaN,-
05/27/2007 22:22,2007,5,27,22,22,NaN,NaN,-
05/28/2007 00:22,2007,5,28,0,22,NaN,NaN,-
05/28/2007 02:22,2007,5,28,2,22,NaN,NaN,-
05/28/2007 04:22,2007,5,28,4,22,NaN,NaN,-
05/28/2007 06:22,2007,5,28,6,22,NaN,NaN,-
05/28/2007 08:22,2007,5,28,8,22,NaN,NaN,-
05/28/2007 10:22,2007,5,28,10,22,NaN,NaN,-
05/28/2007 12:22,2007,5,28,12,22,NaN,NaN,-
05/28/2007 14:22,2007,5,28,14,22,NaN,NaN,-
05/28/2007 16:22,2007,5,28,16,22,NaN,NaN,-
05/28/2007 18:22,2007,5,28,18,22,NaN,NaN,-
05/28/2007 20:22,2007,5,28,20,22,NaN,NaN,-
05/28/2007 22:22,2007,5,28,22,22,NaN,NaN,-
05/29/2007 00:22,2007,5,29,0,22,NaN,NaN,-
05/30/2007 04:31,2007,5,30,4,31,NaN,NaN,-
05/30/2007 06:31,2007,5,30,6,31,NaN,NaN,-
05/30/2007 08:31,2007,5,30,8,31,NaN,NaN,-
05/30/2007 10:31,2007,5,30,10,31,NaN,NaN,-
05/30/2007 12:31,2007,5,30,12,31,NaN,NaN,-
05/30/2007 14:31,2007,5,30,14,31,NaN,NaN,-
05/30/2007 16:31,2007,5,30,16,31,NaN,NaN,-
05/30/2007 18:32,2007,5,30,18,32,NaN,NaN,-
05/30/2007 20:32,2007,5,30,20,32,NaN,NaN,-
05/30/2007 22:32,2007,5,30,22,32,NaN,NaN,-
05/31/2007 00:32,2007,5,31,0,32,NaN,NaN,-
05/31/2007 02:32,2007,5,31,2,32,NaN,NaN,-
05/31/2007 04:32,2007,5,31,4,32,NaN,NaN,-
05/31/2007 06:32,2007,5,31,6,32,NaN,NaN,-
05/31/2007 08:32,2007,5,31,8,32,NaN,NaN,-
05/31/2007 10:32,2007,5,31,10,32,NaN,NaN,-
05/31/2007 12:32,2007,5,31,12,32,NaN,NaN,-
05/31/2007 14:32,2007,5,31,14,32,NaN,NaN,-
05/31/2007 16:32,2007,5,31,16,32,NaN,NaN,-
05/31/2007 18:32,2007,5,31,18,32,NaN,NaN,-
05/31/2007 20:32,2007,5,31,20,32,NaN,NaN,-
05/31/2007 22:32,2007,5,31,22,32,NaN,NaN,-
06/01/2007 00:32,2007,6,1,0,32,NaN,NaN,-
06/01/2007 02:32,2007,6,1,2,32,NaN,NaN,-
06/01/2007 04:32,2007,6,1,4,32,NaN,NaN,-
06/01/2007 06:32,2007,6,1,6,32,NaN,NaN,-
06/01/2007 08:32,2007,6,1,8,32,NaN,NaN,-
06/01/2007 10:32,2007,6,1,10,32,NaN,NaN,-
06/01/2007 12:32,2007,6,1,12,32,NaN,NaN,-
06/01/2007 14:32,2007,6,1,14,32,NaN,NaN,-
06/01/2007 16:32,2007,6,1,16,32,NaN,NaN,-
06/01/2007 18:32,2007,6,1,18,32,NaN,NaN,-
06/01/2007 20:32,2007,6,1,20,32,NaN,NaN,-
06/01/2007 22:32,2007,6,1,22,32,NaN,NaN,-
06/02/2007 00:32,2007,6,2,0,32,NaN,NaN,-
06/02/2007 02:32,2007,6,2,2,32,NaN,NaN,-
06/02/2007 04:32,2007,6,2,4,32,NaN,NaN,-
06/02/2007 06:32,2007,6,2,6,32,NaN,NaN,-
06/02/2007 08:32,2007,6,2,8,32,NaN,NaN,-
06/02/2007 10:32,2007,6,2,10,32,NaN,NaN,-
06/02/2007 12:32,2007,6,2,12,32,NaN,NaN,-
06/02/2007 14:32,2007,6,2,14,32,NaN,NaN,-
06/02/2007 16:32,2007,6,2,16,32,NaN,NaN,-
06/02/2007 18:32,2007,6,2,18,32,NaN,NaN,-
06/02/2007 20:32,2007,6,2,20,32,NaN,NaN,-
06/03/2007 00:32,2007,6,3,0,32,NaN,NaN,-
06/03/2007 02:32,2007,6,3,2,32,NaN,NaN,-
06/03/2007 04:32,2007,6,3,4,32,NaN,NaN,-
06/03/2007 06:32,2007,6,3,6,32,NaN,NaN,-
06/03/2007 08:32,2007,6,3,8,32,NaN,NaN,-
06/03/2007 10:32,2007,6,3,10,32,NaN,NaN,-
06/03/2007 20:32,2007,6,3,20,32,NaN,NaN,-
06/03/2007 22:32,2007,6,3,22,32,NaN,NaN,-
06/04/2007 00:32,2007,6,4,0,32,NaN,NaN,-
06/04/2007 02:32,2007,6,4,2,32,NaN,NaN,-
06/04/2007 04:32,2007,6,4,4,32,NaN,NaN,-
06/04/2007 06:32,2007,6,4,6,32,NaN,NaN,-
06/04/2007 08:32,2007,6,4,8,32,NaN,NaN,-
06/04/2007 10:32,2007,6,4,10,32,NaN,NaN,-
06/04/2007 12:32,2007,6,4,12,32,NaN,NaN,-
06/04/2007 14:32,2007,6,4,14,32,NaN,NaN,-
06/04/2007 16:32,2007,6,4,16,32,NaN,NaN,-
06/04/2007 18:32,2007,6,4,18,32,NaN,NaN,-
06/04/2007 20:32,2007,6,4,20,32,NaN,NaN,-
06/04/2007 22:33,2007,6,4,22,33,NaN,NaN,-
